time,yawRate
433.65, 0.3229980469
433.67, 1.374023438
433.69, 1.8828125
433.71, 1.728515625
433.73, 0.8969726562
433.75, -0.5903320312
433.77, -2.498046875
433.79, -4.2421875
433.81, -5.359375
433.83, -5.640625
433.85, -5.046875
433.87, -3.80859375
433.89, -2.13671875
433.91, -0.2739257812
433.93, 1.25390625
433.95, 2.0859375
433.97, 2.328125
433.99, 1.93359375
434.01, 0.8627929688
434.03, -0.5146484375
434.05, -1.766601562
434.07, -2.65625
434.09, -3.1640625
434.11, -3.20703125
434.13, -2.59765625
434.15, -1.578125
434.17, -0.7153320312
434.19, -0.2885742188
434.21, -0.1810302734
434.23, -0.1070556641
434.25, 0.01617431641
434.27, 0.1978759766
434.29, 0.533203125
434.31, 1.060546875
434.33, 1.689453125
434.35, 2.197265625
434.37, 2.439453125
434.39, 2.4296875
434.41, 2.169921875
434.43, 1.677734375
434.45, 0.9819335938
434.47, 0.1749267578
434.49, -0.609375
434.51, -1.266601562
434.53, -1.71875
434.55, -1.897460938
434.57, -1.696289062
434.59, -1.092773438
434.61, -0.2663574219
434.63, 0.53515625
434.65, 1.189453125
434.67, 1.541015625
434.69, 1.405273438
434.71, 0.8203125
434.73, -0.07586669922
434.75, -1.17578125
434.77, -2.30078125
434.79, -3.28125
434.81, -3.986328125
434.83, -4.359375
434.85, -4.40625
434.87, -4.2265625
434.89, -3.947265625
434.91, -3.66015625
434.93, -3.380859375
434.95, -3.0703125
434.97, -2.701171875
434.99, -2.26171875
435.01, -1.819335938
435.03, -1.47265625
435.05, -1.258789062
435.07, -1.244140625
435.09, -1.635742188
435.11, -2.423828125
435.13, -3.453125
435.15, -4.53125
435.17, -5.7109375
435.19, -7.09765625
435.21, -8.390625
435.23, -9.3515625
435.25, -9.90625
435.27, -9.859375
435.29, -8.9375
435.31, -7.171875
435.33, -5.0234375
435.35, -2.9765625
435.37, -1.305664062
435.39, -0.2751464844
435.41, -0.07836914062
435.43, -0.8032226562
435.45, -2.390625
435.47, -4.71875
435.49, -7.6171875
435.51, -10.7265625
435.53, -13.484375
435.55, -15.4453125
435.57, -16.421875
435.59, -16.328125
435.61, -15.09375
435.63, -12.8984375
435.65, -10.1015625
435.67, -7.03515625
435.69, -4.03515625
435.71, -1.428710938
435.73, 0.4663085938
435.75, 1.501953125
435.77, 1.778320312
435.79, 1.314453125
435.81, 0.1304931641
435.83, -1.551757812
435.85, -3.51171875
435.87, -5.6171875
435.89, -7.73828125
435.91, -9.7265625
435.93, -11.3828125
435.95, -12.4921875
435.97, -12.9765625
435.99, -12.8515625
436.01, -12.234375
436.03, -11.3515625
436.05, -10.390625
436.07, -9.375
436.09, -8.4375
436.11, -7.76953125
436.13, -7.3515625
436.15, -7.03515625
436.17, -6.7890625
436.19, -6.6171875
436.21, -6.4609375
436.23, -6.296875
436.25, -6.16796875
436.27, -6.1015625
436.29, -6.1015625
436.31, -6.10546875
436.33, -6.15234375
436.35, -6.4609375
436.37, -7.1484375
436.39, -8.0859375
436.41, -9.140625
436.43, -10.28125
436.45, -11.4453125
436.47, -12.453125
436.49, -13.203125
436.51, -13.6875
436.53, -13.875
436.55, -13.6953125
436.57, -13.15625
436.59, -12.359375
436.61, -11.390625
436.63, -10.0859375
436.65, -8.3984375
436.67, -6.71875
436.69, -5.4296875
436.71, -4.6171875
436.73, -4.2578125
436.75, -4.33984375
436.77, -4.74609375
436.79, -5.12890625
436.81, -5.2265625
436.83, -5.06640625
436.85, -4.70703125
436.87, -4.17578125
436.89, -3.69921875
436.91, -3.533203125
436.93, -3.734375
436.95, -4.24609375
436.97, -4.87109375
436.99, -5.42578125
437.01, -5.90625
437.03, -6.41015625
437.05, -6.80859375
437.07, -6.7578125
437.09, -6.08984375
437.11, -4.92578125
437.13, -3.55078125
437.15, -2.220703125
437.17, -1.159179688
437.19, -0.4602050781
437.21, 0.02024841309
437.23, 0.4428710938
437.25, 0.6772460938
437.27, 0.5532226562
437.29, 0.2819824219
437.31, 0.3774414062
437.33, 1.057617188
437.35, 1.966796875
437.37, 2.791015625
437.39, 3.587890625
437.41, 4.38671875
437.43, 4.93359375
437.45, 5.1015625
437.47, 5.1796875
437.49, 5.48046875
437.51, 5.94921875
437.53, 6.5234375
437.55, 7.37890625
437.57, 8.53125
437.59, 9.6640625
437.61, 10.484375
437.63, 10.8828125
437.65, 10.796875
437.67, 10.3515625
437.69, 9.9609375
437.71, 9.765625
437.73, 9.5859375
437.75, 9.515625
437.77, 9.984375
437.79, 11
437.81, 12.03125
437.83, 12.8203125
437.85, 13.4453125
437.87, 13.9296875
437.89, 14.2265625
437.91, 14.3046875
437.93, 14.15625
437.95, 13.8203125
437.97, 13.4375
437.99, 13.046875
438.01, 12.546875
438.03, 12.078125
438.05, 11.9453125
438.07, 12.1796875
438.09, 12.5390625
438.11, 12.9453125
438.13, 13.421875
438.15, 13.7421875
438.17, 13.6015625
438.19, 13.140625
438.21, 12.6796875
438.23, 12.3125
438.25, 12
438.27, 12.0859375
438.29, 12.8671875
438.31, 14.1171875
438.33, 15.421875
438.35, 16.421875
438.37, 16.90625
438.39, 17.109375
438.41, 17.484375
438.43, 18.109375
438.45, 18.609375
438.47, 18.9375
438.49, 18.9375
438.51, 18.5625
438.53, 18.078125
438.55, 17.796875
438.57, 17.59375
438.59, 17.25
438.61, 17.0625
438.63, 17.34375
438.65, 17.78125
438.67, 17.96875
438.69, 18.078125
438.71, 18.3125
438.73, 18.625
438.75, 18.796875
438.77, 18.921875
438.79, 19.0625
438.81, 19.296875
438.83, 19.59375
438.85, 19.84375
438.87, 19.859375
438.89, 19.5625
438.91, 19.265625
438.93, 18.921875
438.95, 18.359375
438.97, 17.765625
438.99, 17.609375
439.01, 17.796875
439.03, 17.875
439.05, 17.796875
439.07, 17.6875
439.09, 17.5625
439.11, 17.484375
439.13, 17.59375
439.15, 17.953125
439.17, 18.359375
439.19, 18.703125
439.21, 18.984375
439.23, 19.03125
439.25, 18.921875
439.27, 18.953125
439.29, 19.0625
439.31, 18.84375
439.33, 18.46875
439.35, 18.265625
439.37, 18.25
439.39, 18.421875
439.41, 18.828125
439.43, 19.15625
439.45, 19.171875
439.47, 19.171875
439.49, 19.265625
439.51, 19.15625
439.53, 18.84375
439.55, 18.671875
439.57, 18.765625
439.59, 18.984375
439.61, 19.21875
439.63, 19.546875
439.65, 20.078125
439.67, 20.734375
439.69, 21.1875
439.71, 21.28125
439.73, 21.125
439.75, 20.875
439.77, 20.484375
439.79, 19.875
439.81, 19.21875
439.83, 18.765625
439.85, 18.453125
439.87, 17.9375
439.89, 17.140625
439.91, 16.390625
439.93, 15.859375
439.95, 15.3125
439.97, 14.6171875
439.99, 14.09375
440.01, 13.84375
440.03, 13.6328125
440.05, 13.4609375
440.07, 13.59375
440.09, 14.0390625
440.11, 14.3046875
440.13, 14.296875
440.15, 14.3359375
440.17, 14.671875
440.19, 15.1640625
440.21, 15.796875
440.23, 16.578125
440.25, 17.328125
440.27, 17.84375
440.29, 18.15625
440.31, 18.21875
440.33, 17.84375
440.35, 17.078125
440.37, 16.265625
440.39, 15.6328125
440.41, 15.1875
440.43, 14.875
440.45, 14.6640625
440.47, 14.6015625
440.49, 14.7265625
440.51, 14.9453125
440.53, 15.1640625
440.55, 15.3984375
440.57, 15.5546875
440.59, 15.546875
440.61, 15.6328125
440.63, 16.125
440.65, 16.8125
440.67, 17.28125
440.69, 17.515625
440.71, 17.65625
440.73, 17.546875
440.75, 17.015625
440.77, 16.171875
440.79, 15.3125
440.81, 14.609375
440.83, 14.203125
440.85, 14.1953125
440.87, 14.46875
440.89, 14.8046875
440.91, 14.9765625
440.93, 14.8671875
440.95, 14.5
440.97, 14.0390625
440.99, 13.6171875
441.01, 13.4921875
441.03, 13.890625
441.05, 14.71875
441.07, 15.5859375
441.09, 16.265625
441.11, 16.75
441.13, 16.96875
441.15, 16.78125
441.17, 16.453125
441.19, 16.203125
441.21, 16.078125
441.23, 16.171875
441.25, 16.484375
441.27, 16.65625
441.29, 16.453125
441.31, 16.015625
441.33, 15.53125
441.35, 15.1328125
441.37, 14.9453125
441.39, 14.9453125
441.41, 14.921875
441.43, 14.6953125
441.45, 14.2109375
441.47, 13.4609375
441.49, 12.6171875
441.51, 11.96875
441.53, 11.625
441.55, 11.4296875
441.57, 11.5234375
441.59, 11.984375
441.61, 12.3671875
441.63, 12.3984375
441.65, 12.640625
441.67, 13.6015625
441.69, 14.8984375
441.71, 16.15625
441.73, 17.15625
441.75, 17.4375
441.77, 16.640625
441.79, 15.3984375
441.81, 14.484375
441.83, 13.984375
441.85, 13.5
441.87, 12.9296875
441.89, 12.2578125
441.91, 11.3515625
441.93, 10.296875
441.95, 9.3984375
441.97, 8.9609375
441.99, 8.96875
442.01, 9.4453125
442.03, 10.4140625
442.05, 11.6015625
442.07, 12.5703125
442.09, 13.1171875
442.11, 13.1875
442.13, 12.7421875
442.15, 11.84375
442.17, 10.890625
442.19, 10.265625
442.21, 10.109375
442.23, 10.2734375
442.25, 10.5234375
442.27, 10.671875
442.29, 10.6953125
442.31, 10.765625
442.33, 10.953125
442.35, 11.1953125
442.37, 11.46875
442.39, 11.7578125
442.41, 11.921875
442.43, 11.9140625
442.45, 11.90625
442.47, 11.984375
442.49, 12.0234375
442.51, 12.078125
442.53, 12.4765625
442.55, 13.1171875
442.57, 13.6953125
442.59, 14.1171875
442.61, 14.375
442.63, 14.3671875
442.65, 14.109375
442.67, 13.875
442.69, 13.8125
442.71, 13.828125
442.73, 13.8125
442.75, 13.8125
442.77, 13.8125
442.79, 13.6875
442.81, 13.4609375
442.83, 13.2421875
442.85, 12.984375
442.87, 12.546875
442.89, 12.078125
442.91, 11.6953125
442.93, 11.3984375
442.95, 11.1796875
442.97, 11.1484375
442.99, 11.3515625
443.01, 11.7265625
443.03, 12.2578125
443.05, 12.90625
443.07, 13.5390625
443.09, 14.0625
443.11, 14.4140625
443.13, 14.6015625
443.15, 14.6328125
443.17, 14.5
443.19, 14.25
443.21, 13.984375
443.23, 13.7109375
443.25, 13.4140625
443.27, 13.15625
443.29, 12.9609375
443.31, 12.84375
443.33, 12.859375
443.35, 13.015625
443.37, 13.2734375
443.39, 13.609375
443.41, 14.0078125
443.43, 14.3984375
443.45, 14.8125
443.47, 15.1953125
443.49, 15.3828125
443.51, 15.4296875
443.53, 15.4140625
443.55, 15.3359375
443.57, 15.25
443.59, 15.2109375
443.61, 15.1875
443.63, 15.171875
443.65, 15.1484375
443.67, 15.0390625
443.69, 14.921875
443.71, 14.78125
443.73, 14.5859375
443.75, 14.390625
443.77, 14.1953125
443.79, 13.9296875
443.81, 13.5078125
443.83, 12.890625
443.85, 12.09375
443.87, 11.3515625
443.89, 10.8203125
443.91, 10.453125
443.93, 10.5078125
443.95, 11.15625
443.97, 11.859375
443.99, 12.015625
444.01, 11.4765625
444.03, 10.421875
444.05, 9.109375
444.07, 7.8125
444.09, 6.87109375
444.11, 6.671875
444.13, 7.46875
444.15, 8.7109375
444.17, 9.53125
444.19, 9.9921875
444.21, 10.296875
444.23, 10.3125
444.25, 10.015625
444.27, 9.5859375
444.29, 9.484375
444.31, 9.765625
444.33, 9.7734375
444.35, 9.421875
444.37, 9.0703125
444.39, 8.6328125
444.41, 7.98828125
444.43, 7.25390625
444.45, 6.6171875
444.47, 6.14453125
444.49, 5.81640625
444.51, 5.6015625
444.53, 5.4765625
444.55, 5.40234375
444.57, 5.296875
444.59, 5.1328125
444.61, 4.94140625
444.63, 4.8046875
444.65, 4.70703125
444.67, 4.55078125
444.69, 4.29296875
444.71, 3.953125
444.73, 3.6328125
444.75, 3.44921875
444.77, 3.333984375
444.79, 3.07421875
444.81, 2.560546875
444.83, 1.89453125
444.85, 1.262695312
444.87, 0.7587890625
444.89, 0.416015625
444.91, 0.2512207031
444.93, 0.1124267578
444.95, -0.09735107422
444.97, -0.2709960938
444.99, -0.3671875
445.01, -0.4438476562
445.03, -0.595703125
445.05, -0.9624023438
445.07, -1.495117188
445.09, -2.01953125
445.11, -2.39453125
445.13, -2.611328125
445.15, -2.765625
445.17, -2.8984375
445.19, -2.984375
445.21, -3
445.23, -2.875
445.25, -2.630859375
445.27, -2.396484375
445.29, -2.197265625
445.31, -2.025390625
445.33, -1.8515625
445.35, -1.66796875
445.37, -1.52734375
445.39, -1.33984375
445.41, -1.09765625
445.43, -0.9365234375
445.45, -0.8828125
445.47, -0.9594726562
445.49, -1.215820312
445.51, -1.494140625
445.53, -1.69921875
445.55, -1.727539062
445.57, -1.5859375
445.59, -1.3984375
445.61, -1.20703125
445.63, -1.021484375
445.65, -0.869140625
445.67, -0.7607421875
445.69, -0.7749023438
445.71, -0.8969726562
445.73, -1.043945312
445.75, -1.111328125
445.77, -1.010742188
445.79, -0.7768554688
445.81, -0.4616699219
445.83, -0.1096801758
445.85, 0.1755371094
445.87, 0.3723144531
445.89, 0.5107421875
445.91, 0.5932617188
445.93, 0.6674804688
445.95, 0.7060546875
445.97, 0.6206054688
445.99, 0.3991699219
446.01, 0.08404541016
446.03, -0.2111816406
446.05, -0.4921875
446.07, -0.771484375
446.09, -0.962890625
446.11, -0.904296875
446.13, -0.5874023438
446.15, -0.2340087891
446.17, -0.08880615234
446.19, -0.1879882812
446.21, -0.5107421875
446.23, -1.1171875
446.25, -2.048828125
446.27, -3.123046875
446.29, -4.12109375
446.31, -4.99609375
446.33, -5.75390625
446.35, -6.41015625
446.37, -6.97265625
446.39, -7.40625
446.41, -7.74609375
446.43, -8.0546875
446.45, -8.34375
446.47, -8.578125
446.49, -8.6796875
446.51, -8.6953125
446.53, -8.703125
446.55, -8.6796875
446.57, -8.5625
446.59, -8.2265625
446.61, -7.796875
446.63, -7.37109375
446.65, -7.02734375
446.67, -6.8046875
446.69, -6.63671875
446.71, -6.47265625
446.73, -6.31640625
446.75, -6.265625
446.77, -6.40234375
446.79, -6.6640625
446.81, -7.05078125
446.83, -7.6875
446.85, -8.625
446.87, -9.7421875
446.89, -10.734375
446.91, -11.390625
446.93, -11.6171875
446.95, -11.3671875
446.97, -10.6875
446.99, -9.671875
447.01, -8.65625
447.03, -7.796875
447.05, -7.12109375
447.07, -6.86328125
447.09, -7.12109375
447.11, -7.83203125
447.13, -8.875
447.15, -10.1875
447.17, -11.6484375
447.19, -13.0625
447.21, -14.34375
447.23, -15.4921875
447.25, -16.625
447.27, -17.84375
447.29, -19.125
447.31, -20.328125
447.33, -21.28125
447.35, -22.109375
447.37, -22.75
447.39, -22.9375
447.41, -22.515625
447.43, -21.828125
447.45, -21.265625
447.47, -20.890625
447.49, -20.53125
447.51, -20.203125
447.53, -20.125
447.55, -20.15625
447.57, -19.875
447.59, -18.953125
447.61, -17.28125
447.63, -14.7734375
447.65, -11.546875
447.67, -7.78515625
447.69, -4.08203125
447.71, -1.048828125
447.73, 0.8901367188
447.75, 1.544921875
447.77, 1.264648438
447.79, 0.6206054688
447.81, -0.1853027344
447.83, -1.08984375
447.85, -1.600585938
447.87, -1.288085938
447.89, 0.08288574219
447.91, 2.568359375
447.93, 5.7265625
447.95, 8.5625
447.97, 10.3359375
447.99, 11.1875
448.01, 11.3515625
448.03, 11.015625
448.05, 10.6015625
448.07, 10.25
448.09, 9.921875
448.11, 9.6953125
448.13, 9.7734375
448.15, 10
448.17, 10.2734375
448.19, 10.625
448.21, 10.7265625
448.23, 10.1640625
448.25, 9.0703125
448.27, 7.96484375
448.29, 7.16015625
448.31, 6.6875
448.33, 6.546875
448.35, 6.8203125
448.37, 7.5234375
448.39, 8.4140625
448.41, 8.9765625
448.43, 8.8046875
448.45, 8.1875
448.47, 7.55078125
448.49, 7.13671875
448.51, 7.09765625
448.53, 7.453125
448.55, 7.765625
448.57, 7.49609375
448.59, 6.80859375
448.61, 5.82421875
448.63, 4.8125
448.65, 4.08984375
448.67, 3.791015625
448.69, 3.880859375
448.71, 4.29296875
448.73, 5.01953125
448.75, 5.8359375
448.77, 6.41796875
448.79, 6.67578125
448.81, 6.78125
448.83, 6.37890625
448.85, 5.44921875
448.87, 4.5390625
448.89, 4.203125
448.91, 4.52734375
448.93, 5.2421875
448.95, 6.25
448.97, 7.21875
448.99, 7.76953125
449.01, 7.671875
449.03, 7.109375
449.05, 6.08203125
449.07, 4.62890625
449.09, 3.228515625
449.11, 2.37890625
449.13, 2.412109375
449.15, 3.080078125
449.17, 4.17578125
449.19, 5.5078125
449.21, 6.71484375
449.23, 7.6171875
449.25, 8.2421875
449.27, 8.578125
449.29, 8.640625
449.31, 8.65625
449.33, 8.609375
449.35, 8.40625
449.37, 8.1875
449.39, 8.1875
449.41, 8.34375
449.43, 8.5859375
449.45, 8.9140625
449.47, 9.1171875
449.49, 9.046875
449.51, 8.921875
449.53, 8.9609375
449.55, 9.1640625
449.57, 9.5
449.59, 9.609375
449.61, 9.609375
449.63, 9.515625
449.65, 9.2421875
449.67, 9.046875
449.69, 9.1953125
449.71, 9.546875
449.73, 9.8828125
449.75, 9.9453125
449.77, 9.4609375
449.79, 8.6328125
449.81, 7.47265625
449.83, 6.28125
449.85, 5.67578125
449.87, 5.83984375
449.89, 6.6328125
449.91, 7.77734375
449.93, 9.03125
449.95, 9.90625
449.97, 10.0234375
449.99, 9.640625
450.01, 9.078125
450.03, 8.8515625
450.05, 9.3359375
450.07, 10.3125
450.09, 11.4921875
450.11, 12.5546875
450.13, 12.765625
450.15, 11.8125
450.17, 9.8359375
450.19, 7.4296875
450.21, 5.44921875
450.23, 4.62890625
450.25, 5.49609375
450.27, 7.74609375
450.29, 10.3046875
450.31, 12.265625
450.33, 13.2265625
450.35, 13.0703125
450.37, 11.8828125
450.39, 9.9453125
450.41, 8
450.43, 6.8203125
450.45, 6.6875
450.47, 7.82421875
450.49, 10.109375
450.51, 12.7890625
450.53, 14.765625
450.55, 15.6796875
450.57, 15.640625
450.59, 14.46875
450.61, 12.125
450.63, 8.953125
450.65, 5.74609375
450.67, 3.361328125
450.69, 2.455078125
450.71, 3.255859375
450.73, 5.265625
450.75, 7.30078125
450.77, 8.25
450.79, 7.8984375
450.81, 6.8359375
450.83, 5.68359375
450.85, 4.65625
450.87, 3.974609375
450.89, 3.9453125
450.91, 4.54296875
450.93, 5.52734375
450.95, 6.88671875
450.97, 8.640625
450.99, 10.4765625
451.01, 11.828125
451.03, 12.265625
451.05, 11.59375
451.07, 9.890625
451.09, 7.51953125
451.11, 5.01953125
451.13, 3.134765625
451.15, 2.38671875
451.17, 2.7890625
451.19, 4.13671875
451.21, 6.31640625
451.23, 8.9765625
451.25, 10.953125
451.27, 11.2265625
451.29, 9.8203125
451.31, 7.7734375
451.33, 6.4296875
451.35, 6.40234375
451.37, 7.33203125
451.39, 8.5859375
451.41, 9.6796875
451.43, 10.5
451.45, 11.3671875
451.47, 12.3125
451.49, 13.1796875
451.51, 13.7734375
451.53, 13.8984375
451.55, 13.5859375
451.57, 13.109375
451.59, 12.703125
451.61, 12.5
451.63, 12.5546875
451.65, 12.8515625
451.67, 13.28125
451.69, 13.84375
451.71, 14.4921875
451.73, 15.1484375
451.75, 15.8125
451.77, 16.3125
451.79, 16.40625
451.81, 16.3125
451.83, 16.34375
451.85, 16.8125
451.87, 17.71875
451.89, 18.5625
451.91, 19.109375
451.93, 19.390625
451.95, 19.625
451.97, 20.265625
451.99, 21.40625
452.01, 22.6875
452.03, 23.9375
452.05, 25.15625
452.07, 26.359375
452.09, 27.40625
452.11, 28.109375
452.13, 28.53125
452.15, 28.6875
452.17, 28.75
452.19, 28.875
452.21, 29.109375
452.23, 29.3125
452.25, 29.296875
452.27, 28.875
452.29, 27.953125
452.31, 26.4375
452.33, 24.4375
452.35, 22.28125
452.37, 20.421875
452.39, 19.171875
452.41, 18.640625
452.43, 18.734375
452.45, 19.234375
452.47, 19.875
452.49, 20.1875
452.51, 19.796875
452.53, 18.640625
452.55, 16.953125
452.57, 15.15625
452.59, 13.7265625
452.61, 13
452.63, 12.875
452.65, 13.0625
452.67, 13.265625
452.69, 13.3125
452.71, 13.0234375
452.73, 12.25
452.75, 11.0078125
452.77, 9.546875
452.79, 8.15625
452.81, 7.078125
452.83, 6.42578125
452.85, 6.26953125
452.87, 6.54296875
452.89, 7.08203125
452.91, 7.7265625
452.93, 8.2734375
452.95, 8.40625
452.97, 7.94140625
452.99, 6.91796875
453.01, 5.5078125
453.03, 4.125
453.05, 3.357421875
453.07, 3.564453125
453.09, 4.8125
453.11, 6.89453125
453.13, 9.1875
453.15, 10.8984375
453.17, 11.609375
453.19, 11.3515625
453.21, 10.3203125
453.23, 8.734375
453.25, 6.83203125
453.27, 4.92578125
453.29, 3.451171875
453.31, 2.765625
453.33, 2.859375
453.35, 3.41796875
453.37, 4.0234375
453.39, 4.16015625
453.41, 3.517578125
453.43, 2.12109375
453.45, 0.3576660156
453.47, -1.151367188
453.49, -1.8046875
453.51, -1.18359375
453.53, 0.5869140625
453.55, 2.833984375
453.57, 4.7265625
453.59, 5.61328125
453.61, 5.24609375
453.63, 3.95703125
453.65, 2.345703125
453.67, 0.7802734375
453.69, -0.78125
453.71, -2.48046875
453.73, -3.75
453.75, -4.0625
453.77, -3.783203125
453.79, -3.51953125
453.81, -3.623046875
453.83, -4.2734375
453.85, -5.48828125
453.87, -6.890625
453.89, -7.76171875
453.91, -7.69140625
453.93, -6.85546875
453.95, -5.8125
453.97, -5.05859375
453.99, -4.63671875
454.01, -4.34375
454.03, -4.23828125
454.05, -4.3984375
454.07, -4.703125
454.09, -5.19140625
454.11, -5.9296875
454.13, -6.515625
454.15, -6.56640625
454.17, -6.27734375
454.19, -6.0859375
454.21, -6.01953125
454.23, -5.76171875
454.25, -5.34765625
454.27, -5.14453125
454.29, -5.03515625
454.31, -4.7578125
454.33, -4.6015625
454.35, -4.72265625
454.37, -4.83203125
454.39, -4.8515625
454.41, -4.9453125
454.43, -5.140625
454.45, -5.3671875
454.47, -5.70703125
454.49, -6.12109375
454.51, -6.58203125
454.53, -7.02734375
454.55, -6.98046875
454.57, -6.46875
454.59, -6.31640625
454.61, -6.734375
454.63, -7.0625
454.65, -7.1328125
454.67, -7.1640625
454.69, -7.13671875
454.71, -7.1484375
454.73, -7.40234375
454.75, -7.6796875
454.77, -7.87109375
454.79, -8.3203125
454.81, -8.7890625
454.83, -8.5703125
454.85, -7.85546875
454.87, -7.51171875
454.89, -7.5078125
454.91, -7.33203125
454.93, -7.4609375
454.95, -8.1875
454.97, -8.7578125
454.99, -9.0703125
455.01, -9.609375
455.03, -10.21875
455.05, -10.421875
455.07, -10.390625
455.09, -10.1953125
455.11, -9.734375
455.13, -9.4296875
455.15, -9.609375
455.17, -10.0859375
455.19, -10.546875
455.21, -11.046875
455.23, -11.5859375
455.25, -11.96875
455.27, -12.0625
455.29, -12.2421875
455.31, -12.6015625
455.33, -12.6640625
455.35, -12.4375
455.37, -12.3515625
455.39, -12.2734375
455.41, -11.890625
455.43, -11.3515625
455.45, -10.90625
455.47, -10.59375
455.49, -10.5390625
455.51, -10.8125
455.53, -11.2265625
455.55, -11.53125
455.57, -11.6640625
455.59, -11.7265625
455.61, -11.7265625
455.63, -11.5703125
455.65, -11.515625
455.67, -11.6796875
455.69, -11.734375
455.71, -11.3828125
455.73, -10.7578125
455.75, -10.203125
455.77, -9.84375
455.79, -9.8125
455.81, -10.21875
455.83, -10.8515625
455.85, -11.6953125
455.87, -12.90625
455.89, -14.0703125
455.91, -14.46875
455.93, -14.2421875
455.95, -14.0234375
455.97, -13.8828125
455.99, -13.7265625
456.01, -13.5546875
456.03, -13.4921875
456.05, -13.5859375
456.07, -13.84375
456.09, -14.0546875
456.11, -14.09375
456.13, -14.1328125
456.15, -14.2109375
456.17, -14.1171875
456.19, -13.84375
456.21, -13.7578125
456.23, -13.9375
456.25, -14.0546875
456.27, -14.0703125
456.29, -14.0234375
456.31, -13.8359375
456.33, -13.5390625
456.35, -13.2421875
456.37, -12.84375
456.39, -12.3359375
456.41, -12.3515625
456.43, -13.171875
456.45, -14.3203125
456.47, -15.328125
456.49, -16.265625
456.51, -17.03125
456.53, -17.265625
456.55, -17
456.57, -16.453125
456.59, -15.78125
456.61, -15.0859375
456.63, -14.578125
456.65, -14.2265625
456.67, -13.8984375
456.69, -13.75
456.71, -13.9296875
456.73, -14.4375
456.75, -15.015625
456.77, -15.34375
456.79, -15.421875
456.81, -15.5
456.83, -15.578125
456.85, -15.515625
456.87, -15.359375
456.89, -15.140625
456.91, -14.765625
456.93, -14.25
456.95, -13.953125
456.97, -14.1328125
456.99, -14.5703125
457.01, -14.8515625
457.03, -15.1640625
457.05, -15.7890625
457.07, -16.1875
457.09, -16.125
457.11, -16.0625
457.13, -16.25
457.15, -16.59375
457.17, -16.75
457.19, -16.734375
457.21, -16.5625
457.23, -16.234375
457.25, -16.109375
457.27, -16.25
457.29, -16.265625
457.31, -16.1875
457.33, -16.390625
457.35, -16.90625
457.37, -17.34375
457.39, -17.78125
457.41, -18.375
457.43, -19.046875
457.45, -19.359375
457.47, -19.265625
457.49, -19.375
457.51, -19.8125
457.53, -20.25
457.55, -20.71875
457.57, -21.28125
457.59, -21.609375
457.61, -21.578125
457.63, -21.296875
457.65, -20.71875
457.67, -19.859375
457.69, -19.09375
457.71, -18.546875
457.73, -18.125
457.75, -17.90625
457.77, -17.984375
457.79, -18.25
457.81, -18.5625
457.83, -19.171875
457.85, -19.890625
457.87, -20.375
457.89, -20.359375
457.91, -20.171875
457.93, -20.078125
457.95, -19.890625
457.97, -19.59375
457.99, -19.40625
458.01, -19.40625
458.03, -19.390625
458.05, -18.859375
458.07, -17.78125
458.09, -16.59375
458.11, -15.765625
458.13, -15.6015625
458.15, -15.8984375
458.17, -16.390625
458.19, -16.921875
458.21, -17.3125
458.23, -17.359375
458.25, -17.015625
458.27, -16.546875
458.29, -16.125
458.31, -15.7578125
458.33, -15.53125
458.35, -15.4375
458.37, -15.453125
458.39, -15.5
458.41, -15.546875
458.43, -15.671875
458.45, -15.9375
458.47, -16.296875
458.49, -16.65625
458.51, -16.984375
458.53, -17.234375
458.55, -17.390625
458.57, -17.5625
458.59, -17.828125
458.61, -17.875
458.63, -17.453125
458.65, -16.71875
458.67, -16.109375
458.69, -15.7890625
458.71, -15.5703125
458.73, -15.3671875
458.75, -15.2734375
458.77, -15.34375
458.79, -15.359375
458.81, -15.0859375
458.83, -14.6328125
458.85, -14.40625
458.87, -14.53125
458.89, -14.6640625
458.91, -14.53125
458.93, -14.0546875
458.95, -13.375
458.97, -12.7421875
458.99, -12.1953125
459.01, -11.8125
459.03, -11.8125
459.05, -12.171875
459.07, -12.625
459.09, -13.0625
459.11, -13.7109375
459.13, -14.546875
459.15, -15.1484375
459.17, -15.40625
459.19, -15.671875
459.21, -16
459.23, -16.3125
459.25, -16.71875
459.27, -17.53125
459.29, -18.578125
459.31, -19.453125
459.33, -20.28125
459.35, -21.234375
459.37, -22.140625
459.39, -22.75
459.41, -23.015625
459.43, -22.984375
459.45, -22.484375
459.47, -21.46875
459.49, -20.265625
459.51, -19.21875
459.53, -18.078125
459.55, -16.5625
459.57, -14.8984375
459.59, -13.6171875
459.61, -13.1015625
459.63, -13.3828125
459.65, -14.4375
459.67, -16.15625
459.69, -18.21875
459.71, -20.21875
459.73, -22.109375
459.75, -24.1875
459.77, -26.6875
459.79, -29.46875
459.81, -32.28125
459.83, -34.875
459.85, -37.1875
459.87, -39.1875
459.89, -40.9375
459.91, -42.5625
459.93, -43.96875
459.95, -44.875
459.97, -45.03125
459.99, -44.40625
460.01, -43.21875
460.03, -41.6875
460.05, -40.15625
460.07, -38.875
460.09, -37.9375
460.11, -37.1875
460.13, -36.1875
460.15, -34.46875
460.17, -31.640625
460.19, -27.65625
460.21, -22.9375
460.23, -18.21875
460.25, -14.1484375
460.27, -11.03125
