time,rollRate
380.649, -3.5
380.669, -4.12890625
380.689, -4.6796875
380.709, -5.15625
380.729, -5.48046875
380.749, -5.61328125
380.769, -5.6875
380.789, -5.76171875
380.809, -5.7109375
380.829, -5.44921875
380.849, -5.0234375
380.869, -4.5390625
380.889, -4.04296875
380.909, -3.55078125
380.929, -3.07421875
380.949, -2.697265625
380.969, -2.41796875
380.989, -2.138671875
381.009, -1.9140625
381.029, -1.765625
381.049, -1.680664062
381.069, -1.655273438
381.089, -1.755859375
381.109, -1.978515625
381.129, -2.20703125
381.149, -2.515625
381.169, -3.01171875
381.189, -3.64453125
381.209, -4.234375
381.229, -4.64453125
381.249, -4.86328125
381.269, -4.89453125
381.289, -4.7109375
381.309, -4.33984375
381.329, -3.93359375
381.349, -3.572265625
381.369, -3.201171875
381.389, -2.83984375
381.409, -2.56640625
381.429, -2.466796875
381.449, -2.466796875
381.469, -2.453125
381.489, -2.376953125
381.509, -2.236328125
381.529, -2.021484375
381.549, -1.688476562
381.569, -1.262695312
381.589, -0.7729492188
381.609, -0.3159179688
381.629, 0.04028320312
381.649, 0.1614990234
381.669, -0.07196044922
381.689, -0.4846191406
381.709, -0.9184570312
381.729, -1.40625
381.749, -1.987304688
381.769, -2.583984375
381.789, -3.130859375
381.809, -3.55078125
381.829, -3.705078125
381.849, -3.67578125
381.869, -3.681640625
381.889, -3.73828125
381.909, -3.71484375
381.929, -3.6953125
381.949, -3.740234375
381.969, -3.82421875
381.989, -3.978515625
382.009, -4.19921875
382.029, -4.37890625
382.049, -4.4375
382.069, -4.47265625
382.089, -4.578125
382.109, -4.71875
382.129, -4.9609375
382.149, -5.4140625
382.169, -6.0703125
382.189, -6.87890625
382.209, -7.8828125
382.229, -9.15625
382.249, -10.734375
382.269, -12.453125
382.289, -14.015625
382.309, -15.1328125
382.329, -15.65625
382.349, -15.484375
382.369, -14.453125
382.389, -12.8203125
382.409, -11.0390625
382.429, -9.375
382.449, -7.94140625
382.469, -6.80078125
382.489, -6.0390625
382.509, -5.7890625
382.529, -6.03515625
382.549, -6.5078125
382.569, -7.1171875
382.589, -7.90234375
382.609, -8.7734375
382.629, -9.65625
382.649, -10.5546875
382.669, -11.3671875
382.689, -12.0078125
382.709, -12.40625
382.729, -12.484375
382.749, -12.1640625
382.769, -11.4765625
382.789, -10.6171875
382.809, -9.6796875
382.829, -8.6796875
382.849, -7.71875
382.869, -6.9453125
382.889, -6.421875
382.909, -6.09765625
382.929, -5.9375
382.949, -5.92578125
382.969, -6.1328125
382.989, -6.625
383.009, -7.36328125
383.029, -8.2109375
383.049, -9.0625
383.069, -9.890625
383.089, -10.59375
383.109, -10.9609375
383.129, -11.109375
383.149, -11.2421875
383.169, -11.3828125
383.189, -11.578125
383.209, -11.8984375
383.229, -12.3359375
383.249, -12.828125
383.269, -13.4609375
383.289, -14.4375
383.309, -15.8203125
383.329, -17.515625
383.349, -19.34375
383.369, -21.28125
383.389, -23.28125
383.409, -25.25
383.429, -27.046875
383.449, -28.65625
383.469, -30.125
383.489, -31.296875
383.509, -31.953125
383.529, -32.15625
383.549, -32.0625
383.569, -31.65625
383.589, -31.015625
383.609, -30.328125
383.629, -29.703125
383.649, -29.21875
383.669, -28.84375
383.689, -28.78125
383.709, -29.109375
383.729, -29.71875
383.749, -30.53125
383.769, -31.40625
383.789, -31.921875
383.809, -31.703125
383.829, -30.71875
383.849, -29.421875
383.869, -28.015625
383.889, -25.96875
383.909, -23.484375
383.929, -21.515625
383.949, -20.515625
383.969, -20.328125
383.989, -20.671875
384.009, -21.125
384.029, -21.296875
384.049, -21.046875
384.069, -20.28125
384.089, -19.046875
384.109, -17.921875
384.129, -16.75
384.149, -15.2109375
384.169, -13.640625
384.189, -12.4609375
384.209, -11.453125
384.229, -10.2734375
384.249, -9.1484375
384.269, -8.5703125
384.289, -9.0078125
384.309, -10.578125
384.329, -13.1328125
384.349, -16.203125
384.369, -19.125
384.389, -21.375
384.409, -22.640625
384.429, -22.75
384.449, -22
384.469, -20.953125
384.489, -19.921875
384.509, -18.84375
384.529, -17.640625
384.549, -16.390625
384.569, -15.265625
384.589, -14.5859375
384.609, -14.546875
384.629, -15.296875
384.649, -16.34375
384.669, -16.96875
384.689, -17.125
384.709, -17.09375
384.729, -16.859375
384.749, -15.8984375
384.769, -14.7109375
384.789, -14.375
384.809, -14.890625
384.829, -15.828125
384.849, -17.140625
384.869, -18.890625
384.889, -20.953125
384.909, -22.921875
384.929, -24.4375
384.949, -25.28125
384.969, -25.546875
384.989, -25.609375
385.009, -25.828125
385.029, -26.421875
385.049, -27.34375
385.069, -28.328125
385.089, -29.0625
385.109, -29
385.129, -28.515625
385.149, -28.359375
385.169, -28.359375
385.189, -27.5
385.209, -25.8125
385.229, -23.75
385.249, -21.46875
385.269, -19.765625
385.289, -19
385.309, -19.1875
385.329, -20.265625
385.349, -21.796875
385.369, -22.90625
385.389, -22.4375
385.409, -20.28125
385.429, -17.28125
385.449, -14.1875
385.469, -11.6328125
385.489, -10.2578125
385.509, -10.140625
385.529, -11.0859375
385.549, -12.7265625
385.569, -14.515625
385.589, -15.9765625
385.609, -16.90625
385.629, -17.40625
385.649, -17.578125
385.669, -17.34375
385.689, -16.296875
385.709, -14.265625
385.729, -11.6640625
385.749, -9.265625
385.769, -7.59375
385.789, -6.640625
385.809, -6.09765625
385.829, -5.6171875
385.849, -5.01171875
385.869, -4.3359375
385.889, -3.689453125
385.909, -3.04296875
385.929, -2.37109375
385.949, -1.809570312
385.969, -1.64453125
385.989, -1.98828125
386.009, -2.55078125
386.029, -2.998046875
386.049, -3.259765625
386.069, -3.3984375
386.089, -3.87109375
386.109, -4.73046875
386.129, -4.83203125
386.149, -3.408203125
386.169, -0.5991210938
386.189, 2.56640625
386.209, 4.703125
386.229, 4.94140625
386.249, 3.453125
386.269, 0.9233398438
386.289, -1.708007812
386.309, -3.455078125
386.329, -3.73046875
386.349, -2.51953125
386.369, -0.2983398438
386.389, 2.197265625
386.409, 4.28125
386.429, 5.71484375
386.449, 6.484375
386.469, 6.28515625
386.489, 5.0234375
386.509, 2.859375
386.529, 0.2905273438
386.549, -2.021484375
386.569, -3.498046875
386.589, -3.83203125
386.609, -3.09375
386.629, -1.625976562
386.649, 0.1408691406
386.669, 1.616210938
386.689, 2.0859375
386.709, 1.1953125
386.729, -1.071289062
386.749, -4.47265625
386.769, -8.328125
386.789, -11.7734375
386.809, -13.8984375
386.829, -14.3125
386.849, -13.203125
386.869, -11.1328125
386.889, -8.7734375
386.909, -6.7734375
386.929, -5.375
386.949, -4.3984375
386.969, -3.89453125
386.989, -4.30078125
387.009, -5.5625
387.029, -7.609375
387.049, -10.0703125
387.069, -11.9140625
387.089, -11.8359375
387.109, -9.125
387.129, -4.30078125
387.149, 0.9536132812
387.169, 4.578125
387.189, 5.34765625
387.209, 3.388671875
387.229, -0.4494628906
387.249, -4.92578125
387.269, -8.40625
387.289, -9.8125
387.309, -8.9765625
387.329, -6.49609375
387.349, -3.326171875
387.369, -0.7260742188
387.389, 0.9809570312
387.409, 2.607421875
387.429, 3.509765625
387.449, 2.69921875
387.469, 0.7846679688
387.489, -1.4453125
387.509, -3.091796875
387.529, -3.109375
387.549, -1.58984375
387.569, 0.5595703125
387.589, 2.509765625
387.609, 3.953125
387.629, 4.76953125
387.649, 4.87109375
387.669, 4.24609375
387.689, 3.015625
387.709, 1.580078125
387.729, 0.75
387.749, 1.284179688
387.769, 3.2421875
387.789, 6.23046875
387.809, 9.3671875
387.829, 11.5234375
387.849, 12.0234375
387.869, 11.0625
387.889, 9.3359375
387.909, 7.76953125
387.929, 7.06640625
387.949, 7.609375
387.969, 9.21875
387.989, 11.65625
388.009, 14.734375
388.029, 17.828125
388.049, 20.53125
388.069, 22.59375
388.089, 23.734375
388.109, 23.90625
388.129, 23.28125
388.149, 22.1875
388.169, 21.25
388.189, 21.078125
388.209, 21.921875
388.229, 23.421875
388.249, 24.828125
388.269, 25.578125
388.289, 25.109375
388.309, 23.328125
388.329, 21.046875
388.349, 19.5625
388.369, 19.5625
388.389, 21.25
388.409, 24.015625
388.429, 26.75
388.449, 28.734375
388.469, 29.6875
388.489, 29.546875
388.509, 28.25
388.529, 25.984375
388.549, 23.1875
388.569, 20.171875
388.589, 17.28125
388.609, 14.9375
388.629, 13.46875
388.649, 12.9453125
388.669, 13.21875
388.689, 14.2109375
388.709, 15.6953125
388.729, 17.34375
388.749, 18.859375
388.769, 20.09375
388.789, 21.078125
388.809, 21.453125
388.829, 20.90625
388.849, 19.5
388.869, 17.671875
388.889, 15.984375
388.909, 14.8359375
388.929, 14.484375
388.949, 14.8359375
388.969, 15.5625
388.989, 16.453125
389.009, 17.453125
389.029, 18.640625
389.049, 19.859375
389.069, 20.6875
389.089, 21.03125
389.109, 20.90625
389.129, 20.46875
389.149, 19.9375
389.169, 19.390625
389.189, 18.796875
389.209, 18.203125
389.229, 17.734375
389.249, 17.5625
389.269, 17.578125
389.289, 17.65625
389.309, 17.84375
389.329, 18
389.349, 18
389.369, 18.015625
389.389, 18.09375
389.409, 18.234375
389.429, 18.421875
389.449, 18.75
389.469, 19.328125
389.489, 20.015625
389.509, 20.5
389.529, 20.578125
389.549, 20.234375
389.569, 19.53125
389.589, 18.546875
389.609, 17.1875
389.629, 15.4921875
389.649, 13.640625
389.669, 11.734375
389.689, 9.828125
389.709, 8.3828125
389.729, 7.640625
389.749, 7.359375
389.769, 7.375
389.789, 7.609375
389.809, 7.9921875
389.829, 8.4921875
389.849, 9.015625
389.869, 9.3203125
389.889, 9.1328125
389.909, 8.2109375
389.929, 6.48046875
389.949, 4.10546875
389.969, 1.303710938
389.989, -1.83984375
390.009, -5.33203125
390.029, -9.2421875
390.049, -13.5078125
390.069, -17.84375
390.089, -21.984375
390.109, -25.734375
390.129, -28.953125
390.149, -31.53125
390.169, -33.34375
390.189, -34.5
390.209, -35.1875
390.229, -35.8125
390.249, -36.4375
390.269, -37.03125
390.289, -37.6875
390.309, -38.625
390.329, -39.78125
390.349, -40.78125
390.369, -41.125
390.389, -40.5625
390.409, -39.3125
390.429, -37.8125
390.449, -36.34375
390.469, -35.5625
390.489, -36.03125
390.509, -38
390.529, -41.21875
390.549, -45.1875
390.569, -49.65625
390.589, -54.25
390.609, -58.46875
390.629, -61.90625
390.649, -64.3125
390.669, -65
390.689, -62.96875
390.709, -58.4375
390.729, -52.6875
390.749, -46.53125
390.769, -40.53125
390.789, -35.53125
390.809, -32.46875
390.829, -31.734375
390.849, -32.875
390.869, -35.21875
390.889, -37.8125
390.909, -39.71875
390.929, -40.34375
390.949, -39.40625
390.969, -37.1875
390.989, -34.78125
391.009, -33.40625
391.029, -33.40625
391.049, -34.28125
391.069, -35.25
391.089, -35.875
391.109, -35.78125
391.129, -34.59375
391.149, -32.59375
391.169, -30.53125
391.189, -28.90625
391.209, -28.046875
391.229, -27.828125
391.249, -27.390625
391.269, -26.046875
391.289, -24.203125
391.309, -22.4375
391.329, -20.65625
391.349, -18.5
391.369, -16.203125
391.389, -14.40625
391.409, -12.9921875
391.429, -11.7890625
391.449, -11.03125
391.469, -10.8359375
391.489, -11.09375
391.509, -11.6796875
391.529, -12.3671875
391.549, -12.9453125
391.569, -13.3046875
391.589, -13.59375
391.609, -13.8984375
391.629, -14.046875
391.649, -13.890625
391.669, -13.4921875
391.689, -12.8671875
391.709, -12.03125
391.729, -11.4453125
391.749, -11.3515625
391.769, -11.484375
391.789, -11.8984375
391.809, -12.7578125
391.829, -13.9453125
391.849, -15.234375
391.869, -16.21875
391.889, -16.359375
391.909, -16.046875
391.929, -16.0625
391.949, -16.71875
391.969, -17.625
391.989, -18.375
392.009, -17.890625
392.029, -15.1171875
392.049, -11.4453125
392.069, -8.453125
392.089, -6.90234375
392.109, -6.65234375
392.129, -6.890625
392.149, -7.328125
392.169, -8.0078125
392.189, -8.8828125
392.209, -10.046875
392.229, -11.4375
392.249, -12.6015625
392.269, -13.2421875
392.289, -13.1015625
392.309, -12.0859375
392.329, -10.6328125
392.349, -9.25
392.369, -8.109375
392.389, -7.3828125
392.409, -7.23046875
392.429, -7.546875
392.449, -8.1640625
392.469, -8.84375
392.489, -9.359375
392.509, -9.609375
392.529, -9.59375
392.549, -9.390625
392.569, -9.125
392.589, -8.9765625
392.609, -8.96875
392.629, -8.8046875
392.649, -8.3671875
392.669, -7.7109375
392.689, -6.9921875
392.709, -6.38671875
392.729, -6.06640625
392.749, -6.08203125
392.769, -6.29296875
392.789, -6.44921875
392.809, -6.38671875
392.829, -6.18359375
392.849, -5.90234375
392.869, -5.6640625
392.889, -5.57421875
392.909, -5.65234375
392.929, -5.9921875
392.949, -6.63671875
392.969, -7.43359375
392.989, -8.171875
393.009, -8.78125
393.029, -9.203125
393.049, -9.21875
393.069, -8.8046875
393.089, -8.140625
393.109, -7.40625
393.129, -6.73046875
393.149, -6.2265625
393.169, -5.92578125
393.189, -5.83203125
393.209, -5.80078125
393.229, -5.71875
393.249, -5.5625
393.269, -5.265625
393.289, -4.8125
393.309, -4.2890625
393.329, -3.748046875
393.349, -3.142578125
393.369, -2.494140625
393.389, -1.787109375
393.409, -0.9565429688
393.429, -0.09136962891
393.449, 0.6201171875
393.469, 0.8984375
393.489, 0.6079101562
393.509, -0.03231811523
393.529, -0.9150390625
393.549, -2.04296875
393.569, -3.310546875
393.589, -4.75390625
393.609, -6.4765625
393.629, -8.2890625
393.649, -10.0625
393.669, -11.6796875
393.689, -12.8828125
393.709, -13.640625
393.729, -14.1328125
393.749, -14.421875
393.769, -14.4765625
393.789, -14.34375
393.809, -14.1328125
393.829, -13.7734375
393.849, -13.1171875
393.869, -12.234375
393.889, -11.3203125
393.909, -10.5
393.929, -9.7578125
393.949, -9.078125
393.969, -8.5625
393.989, -8.3828125
394.009, -8.5625
394.029, -8.7578125
394.049, -8.7421875
394.069, -8.5859375
394.089, -8.421875
394.109, -8.3984375
394.129, -8.5234375
394.149, -8.640625
394.169, -8.5625
394.189, -8.453125
394.209, -8.5078125
394.229, -8.5546875
394.249, -8.5546875
394.269, -8.5078125
394.289, -8.21875
394.309, -7.81640625
394.329, -7.75
394.349, -8.0703125
394.369, -8.3828125
394.389, -8.359375
394.409, -8.0390625
394.429, -7.53515625
394.449, -6.953125
394.469, -6.3359375
394.489, -5.625
394.509, -4.640625
394.529, -3.193359375
394.549, -1.375
394.569, 0.3198242188
394.589, 1.305664062
394.609, 1.399414062
394.629, 0.8647460938
394.649, 0.2014160156
394.669, -0.2232666016
394.689, -0.3835449219
394.709, -0.2724609375
394.729, 0.07043457031
394.749, 0.3786621094
394.769, 0.4267578125
394.789, 0.3527832031
394.809, 0.5278320312
394.829, 1.16796875
394.849, 2.177734375
394.869, 3.322265625
394.889, 4.30078125
394.909, 4.6796875
394.929, 4.18359375
394.949, 3.09765625
394.969, 1.86328125
394.989, 0.6391601562
395.009, -0.4995117188
395.029, -1.283203125
395.049, -1.41796875
395.069, -0.8735351562
395.089, 0.140625
395.109, 1.51171875
395.129, 3.255859375
395.149, 5.25390625
395.169, 7.3125
395.189, 9.3671875
395.209, 11.46875
395.229, 13.4609375
395.249, 15.0546875
395.269, 16.171875
395.289, 17.03125
395.309, 17.796875
395.329, 18.421875
395.349, 18.84375
395.369, 19.1875
395.389, 19.5625
395.409, 19.78125
395.429, 19.65625
395.449, 19.296875
395.469, 18.8125
395.489, 18.140625
395.509, 17.15625
395.529, 15.9375
395.549, 14.546875
395.569, 12.9453125
395.589, 11.0625
395.609, 8.984375
395.629, 6.9609375
395.649, 5.06640625
395.669, 3.265625
395.689, 1.633789062
395.709, 0.2976074219
395.729, -0.7856445312
395.749, -1.706054688
395.769, -2.400390625
395.789, -2.728515625
395.809, -2.7578125
395.829, -2.708984375
395.849, -2.689453125
395.869, -2.662109375
395.889, -2.64453125
395.909, -2.794921875
395.929, -3.1640625
395.949, -3.583984375
395.969, -3.814453125
395.989, -3.8046875
396.009, -3.66796875
396.029, -3.396484375
396.049, -2.865234375
396.069, -2.1640625
396.089, -1.42578125
396.109, -0.6274414062
396.129, 0.2954101562
396.149, 1.2890625
396.169, 2.3046875
396.189, 3.33203125
396.209, 4.31640625
396.229, 5.21484375
396.249, 6.109375
396.269, 7.1015625
396.289, 8.0859375
396.309, 8.9609375
396.329, 9.8046875
396.349, 10.7421875
396.369, 11.7109375
396.389, 12.640625
396.409, 13.578125
396.429, 14.4921875
396.449, 15.3125
396.469, 15.953125
396.489, 16.421875
396.509, 16.640625
396.529, 16.546875
396.549, 16.234375
396.569, 15.8046875
396.589, 15.21875
396.609, 14.375
396.629, 13.3359375
396.649, 12.1796875
396.669, 10.921875
396.689, 9.5
396.709, 7.94140625
396.729, 6.31640625
396.749, 4.625
396.769, 2.83984375
396.789, 1.096679688
396.809, -0.4248046875
396.829, -1.71484375
396.849, -2.845703125
396.869, -3.802734375
396.889, -4.48828125
396.909, -4.85546875
396.929, -4.921875
396.949, -4.73046875
396.969, -4.44140625
396.989, -4.1640625
397.009, -3.86328125
397.029, -3.48828125
397.049, -3.08203125
397.069, -2.671875
397.089, -2.181640625
397.109, -1.599609375
397.129, -1.065429688
397.149, -0.689453125
397.169, -0.4445800781
397.189, -0.2951660156
397.209, -0.2380371094
397.229, -0.2163085938
397.249, -0.1591796875
397.269, -0.100769043
397.289, -0.1058959961
397.309, -0.1280517578
397.329, -0.09735107422
397.349, -0.06420898438
397.369, -0.09454345703
397.389, -0.1813964844
397.409, -0.3032226562
397.429, -0.4440917969
397.449, -0.5415039062
397.469, -0.564453125
397.489, -0.5483398438
397.509, -0.5141601562
397.529, -0.4165039062
397.549, -0.3037109375
397.569, -0.3325195312
397.589, -0.5654296875
397.609, -0.8662109375
397.629, -1.08984375
397.649, -1.288085938
397.669, -1.530273438
397.689, -1.8203125
397.709, -2.18359375
397.729, -2.61328125
397.749, -3.001953125
397.769, -3.302734375
397.789, -3.609375
397.809, -4
397.829, -4.41015625
397.849, -4.82421875
397.869, -5.3125
397.889, -5.8203125
397.909, -6.29296875
397.929, -6.82421875
397.949, -7.46484375
397.969, -8.0390625
397.989, -8.359375
398.009, -8.3984375
398.029, -8.203125
398.049, -7.8125
398.069, -7.32421875
398.089, -6.765625
398.109, -6.05078125
398.129, -5.26953125
398.149, -4.59375
398.169, -3.986328125
398.189, -3.33984375
398.209, -2.736328125
398.229, -2.306640625
398.249, -2.05859375
398.269, -1.971679688
398.289, -2.025390625
398.309, -2.13671875
398.329, -2.25
398.349, -2.3984375
398.369, -2.56640625
398.389, -2.708984375
398.409, -2.83984375
398.429, -2.978515625
398.449, -3.06640625
398.469, -3.1640625
398.489, -3.42578125
398.509, -3.814453125
398.529, -4.14453125
398.549, -4.31640625
398.569, -4.30859375
398.589, -4.06640625
398.609, -3.51953125
398.629, -2.669921875
398.649, -1.48046875
398.669, 0.04937744141
398.689, 1.848632812
398.709, 3.90625
398.729, 6.29296875
398.749, 8.859375
398.769, 11.3359375
398.789, 13.6328125
398.809, 15.7734375
398.829, 17.765625
398.849, 19.515625
398.869, 20.875
398.889, 21.8125
398.909, 22.390625
398.929, 22.625
398.949, 22.375
398.969, 21.578125
398.989, 20.390625
399.009, 18.9375
399.029, 17.296875
399.049, 15.6015625
399.069, 13.9453125
399.089, 12.3203125
399.109, 10.765625
399.129, 9.4296875
399.149, 8.3046875
399.169, 7.3203125
399.189, 6.515625
399.209, 5.9140625
399.229, 5.48046875
399.249, 5.24609375
399.269, 5.25
399.289, 5.4765625
399.309, 5.91796875
399.329, 6.55859375
399.349, 7.2890625
399.369, 7.98046875
399.389, 8.578125
399.409, 9.0234375
399.429, 9.3828125
399.449, 9.8515625
399.469, 10.5
399.489, 11.078125
399.509, 11.4375
399.529, 11.6328125
399.549, 11.765625
399.569, 11.859375
399.589, 11.9140625
399.609, 11.8984375
399.629, 11.71875
399.649, 11.3046875
399.669, 10.6953125
399.689, 10.0703125
399.709, 9.578125
399.729, 9.1796875
399.749, 8.7578125
399.769, 8.2578125
399.789, 7.7734375
399.809, 7.33984375
399.829, 6.95703125
399.849, 6.51953125
399.869, 5.93359375
399.889, 5.27734375
399.909, 4.6875
399.929, 4.22265625
399.949, 3.845703125
399.969, 3.5625
399.989, 3.412109375
400.009, 3.392578125
400.029, 3.591796875
400.049, 3.7578125
400.069, 3.484375
400.089, 2.802734375
400.109, 2.1875
400.129, 1.928710938
400.149, 1.897460938
400.169, 1.900390625
400.189, 1.926757812
400.209, 2.03515625
400.229, 2.140625
400.249, 2.099609375
400.269, 1.87890625
400.289, 1.505859375
400.309, 1.022460938
400.329, 0.443359375
400.349, -0.2145996094
400.369, -0.8310546875
400.389, -1.311523438
400.409, -1.775390625
400.429, -2.271484375
400.449, -2.59765625
400.469, -2.66796875
400.489, -2.68359375
400.509, -2.802734375
400.529, -2.9453125
400.549, -2.853515625
400.569, -2.353515625
400.589, -1.58984375
400.609, -0.7548828125
400.629, 0.2054443359
400.649, 1.267578125
400.669, 2.158203125
400.689, 2.783203125
400.709, 3.33203125
400.729, 3.919921875
400.749, 4.61328125
400.769, 5.4921875
400.789, 6.50390625
400.809, 7.546875
400.829, 8.515625
400.849, 9.2265625
400.869, 9.5390625
400.889, 9.53125
400.909, 9.359375
400.929, 9.015625
400.949, 8.453125
400.969, 7.76171875
400.989, 7.0546875
401.009, 6.31640625
401.029, 5.546875
401.049, 4.74609375
401.069, 3.853515625
401.089, 2.78515625
401.109, 1.571289062
401.129, 0.2432861328
401.149, -1.189453125
401.169, -2.619140625
401.189, -3.900390625
401.209, -4.98046875
401.229, -5.859375
401.249, -6.55078125
401.269, -7.0546875
401.289, -7.375
401.309, -7.55859375
401.329, -7.69921875
401.349, -7.7890625
401.369, -7.76953125
401.389, -7.7109375
401.409, -7.75390625
401.429, -7.96484375
401.449, -8.2890625
401.469, -8.5859375
401.489, -8.765625
401.509, -8.8671875
401.529, -8.84375
401.549, -8.59375
401.569, -8.0859375
401.589, -7.4140625
401.609, -6.7265625
401.629, -6.0546875
401.649, -5.3515625
401.669, -4.6953125
401.689, -4.15234375
401.709, -3.62890625
401.729, -3.015625
401.749, -2.3046875
401.769, -1.556640625
401.789, -0.8959960938
401.809, -0.4682617188
401.829, -0.3395996094
401.849, -0.4750976562
401.869, -0.8193359375
401.889, -1.365234375
401.909, -2.126953125
401.929, -3.12890625
401.949, -4.32421875
401.969, -5.57421875
401.989, -6.76953125
402.009, -7.94921875
402.029, -9.1171875
402.049, -10.2265625
402.069, -11.25
402.089, -12.078125
402.109, -12.6640625
402.129, -13.0234375
402.149, -13.0703125
402.169, -12.8671875
402.189, -12.421875
402.209, -11.34375
402.229, -9.6328125
402.249, -7.81640625
402.269, -6.12109375
402.289, -4.390625
402.309, -2.47265625
402.329, -0.4875488281
402.349, 1.393554688
402.369, 3.12109375
402.389, 4.5390625
402.409, 5.37890625
402.429, 5.55859375
402.449, 5.25
402.469, 4.71484375
402.489, 4.13671875
402.509, 3.58984375
402.529, 3.146484375
402.549, 2.904296875
402.569, 2.828125
402.589, 2.779296875
402.609, 2.66015625
402.629, 2.365234375
402.649, 1.872070312
402.669, 1.356445312
402.689, 1.12890625
402.709, 1.469726562
402.729, 2.6015625
402.749, 4.6640625
402.769, 7.5234375
402.789, 10.7578125
402.809, 13.859375
402.829, 16.40625
402.849, 18.21875
402.869, 19.21875
402.889, 19.484375
402.909, 19.171875
402.929, 18.5
402.949, 17.6875
402.969, 16.984375
402.989, 16.625
403.009, 16.671875
403.029, 17.125
403.049, 17.9375
403.069, 19.21875
403.089, 21.078125
403.109, 23.484375
403.129, 26.296875
403.149, 29.21875
403.169, 32.125
403.189, 34.71875
403.209, 36.53125
403.229, 37.1875
403.249, 36.5
403.269, 34.65625
403.289, 32
403.309, 29.09375
403.329, 26.671875
403.349, 25.3125
403.369, 25.296875
403.389, 26.390625
403.409, 28.015625
403.429, 29.59375
403.449, 30.734375
403.469, 31.265625
403.489, 31.125
403.509, 30.375
403.529, 29.234375
403.549, 28.03125
403.569, 27.140625
403.589, 26.765625
403.609, 26.765625
403.629, 27.0625
403.649, 27.453125
403.669, 27.78125
403.689, 28.078125
403.709, 28.390625
403.729, 28.5625
403.749, 28.328125
403.769, 27.5
403.789, 26.109375
403.809, 24.53125
403.829, 23.234375
403.849, 22.390625
403.869, 22.015625
403.889, 21.890625
403.909, 21.5625
403.929, 20.9375
403.949, 20.328125
403.969, 19.96875
403.989, 19.859375
404.009, 19.640625
404.029, 18.765625
404.049, 16.90625
404.069, 14.375
404.089, 11.7890625
404.109, 9.765625
404.129, 8.7890625
404.149, 8.9609375
404.169, 9.84375
404.189, 10.7734375
404.209, 11.2890625
404.229, 11.109375
404.249, 10.3515625
404.269, 9.46875
404.289, 8.8125
404.309, 8.484375
404.329, 8.3828125
404.349, 8.3671875
404.369, 8.3671875
404.389, 8.3359375
404.409, 8.34375
404.429, 8.484375
404.449, 8.7734375
404.469, 9.1171875
404.489, 9.3671875
404.509, 9.4140625
404.529, 9.34375
404.549, 9.3125
404.569, 9.3671875
404.589, 9.546875
404.609, 9.6875
404.629, 9.5390625
404.649, 9.203125
404.669, 9.078125
404.689, 9.265625
404.709, 9.6796875
404.729, 10.34375
404.749, 11.21875
404.769, 11.9453125
404.789, 12.1796875
404.809, 11.953125
404.829, 11.546875
404.849, 11.1796875
404.869, 11.078125
404.889, 11.4140625
404.909, 12.015625
404.929, 12.5
404.949, 12.5859375
404.969, 12.015625
404.989, 10.921875
405.009, 9.640625
405.029, 8.5625
405.049, 8.15625
405.069, 8.4765625
405.089, 9.109375
405.109, 9.4140625
405.129, 9.1875
405.149, 8.6640625
405.169, 8.1953125
405.189, 8.171875
405.209, 8.8515625
405.229, 10.0859375
405.249, 11.3671875
405.269, 12.25
405.289, 12.5625
405.309, 12.265625
405.329, 11.65625
405.349, 11.234375
405.369, 11.0078125
405.389, 10.6796875
405.409, 10.5
405.429, 10.5078125
405.449, 10.453125
405.469, 10.2734375
405.489, 10.1953125
405.509, 10.3203125
405.529, 10.234375
405.549, 9.5703125
405.569, 8.6328125
405.589, 7.76171875
405.609, 7.05859375
405.629, 6.80078125
405.649, 7.203125
405.669, 7.953125
405.689, 8.5859375
405.709, 8.953125
405.729, 9.0703125
405.749, 9.0078125
405.769, 9.078125
405.789, 9.546875
405.809, 10.296875
405.829, 10.8984375
405.849, 11.1875
405.869, 11.1796875
405.889, 10.8046875
405.909, 10.3359375
405.929, 10.0234375
405.949, 9.6015625
405.969, 8.890625
405.989, 8.265625
406.009, 7.96484375
406.029, 7.8984375
406.049, 8.1015625
406.069, 8.6875
406.089, 9.46875
406.109, 9.8125
406.129, 9.3125
406.149, 8.1015625
406.169, 6.640625
406.189, 5.5390625
406.209, 5.24609375
406.229, 5.546875
406.249, 6.01953125
406.269, 6.50390625
406.289, 7.1640625
406.309, 8.140625
406.329, 9.15625
406.349, 9.6328125
406.369, 9.2734375
406.389, 8.3203125
406.409, 7.1796875
406.429, 6.296875
406.449, 6.06640625
406.469, 6.58984375
406.489, 7.515625
406.509, 8.34375
406.529, 8.796875
406.549, 8.859375
406.569, 8.640625
406.589, 8.265625
406.609, 7.8046875
406.629, 7.29296875
406.649, 6.71484375
406.669, 6.21484375
406.689, 5.96484375
406.709, 5.8359375
406.729, 5.6171875
406.749, 5.4921875
406.769, 5.69921875
406.789, 6.16015625
406.809, 6.62890625
406.829, 7.05859375
406.849, 7.18359375
406.869, 6.78125
406.889, 6.5
406.909, 6.90234375
406.929, 7.59375
406.949, 7.859375
406.969, 7.49609375
406.989, 6.75390625
407.009, 5.89453125
407.029, 5.3359375
407.049, 5.63671875
407.069, 6.6640625
407.089, 7.72265625
407.109, 8.5078125
407.129, 8.984375
407.149, 9.0234375
407.169, 8.8359375
407.189, 9.0234375
