time,speedMeasure
384.588, 4462
384.697, 4475
384.806, 4479
384.913, 4518
385.02, 4529
385.129, 4567
385.236, 4610
385.342, 4620
385.449, 4665
385.555, 4669
385.663, 4694
385.775, 4694
385.882, 4694
385.991, 4673
386.097, 4692
386.207, 4678
386.316, 4667
386.426, 4661
386.535, 4646
386.644, 4657
386.754, 4615
386.863, 4647
386.972, 4650
387.078, 4681
387.188, 4654
387.295, 4651
387.398, 4649
387.5, 4637
387.606, 4629
387.712, 4605
387.82, 4560
387.926, 4507
388.035, 4431
388.147, 4313
388.254, 4209
388.36, 4101
388.469, 4013
388.574, 3948
388.684, 3857
388.795, 3803
388.908, 3725
389.017, 3646
389.121, 3572
389.23, 3504
389.339, 3443
389.446, 3375
389.55, 3299
389.657, 3244
389.763, 3185
389.87, 3116
389.981, 3064
390.072, 3011
390.178, 2937
390.285, 2871
390.394, 2809
390.498, 2760
390.607, 2702
390.717, 2660
390.826, 2624
390.932, 2584
391.039, 2546
391.146, 2534
391.254, 2495
391.361, 2481
391.468, 2446
391.575, 2405
391.684, 2377
391.793, 2355
391.902, 2322
392.012, 2296
392.121, 2269
392.23, 2240
392.337, 2247
392.447, 2207
392.553, 2196
392.662, 2176
392.77, 2158
392.878, 2137
392.985, 2132
393.092, 2126
393.201, 2128
393.308, 2141
393.415, 2152
393.518, 2153
393.622, 2153
393.729, 2163
393.833, 2181
393.942, 2191
394.052, 2209
394.16, 2212
394.269, 2212
394.381, 2242
394.488, 2247
394.594, 2255
394.701, 2269
394.812, 2280
394.922, 2279
395.031, 2287
395.143, 2309
395.252, 2306
395.364, 2303
395.471, 2310
395.583, 2314
395.689, 2323
395.796, 2341
395.905, 2360
396.014, 2376
396.121, 2393
396.228, 2404
396.337, 2422
396.443, 2430
396.55, 2443
396.66, 2455
396.766, 2468
396.872, 2487
396.979, 2503
397.091, 2522
397.2, 2537
397.309, 2561
397.421, 2580
397.531, 2598
397.637, 2612
397.744, 2631
397.85, 2655
397.959, 2669
398.069, 2689
398.173, 2708
398.282, 2727
398.388, 2749
398.479, 2763
398.586, 2784
398.695, 2804
398.806, 2816
398.915, 2829
399.021, 2845
399.131, 2862
399.243, 2881
399.349, 2901
399.456, 2916
399.563, 2938
399.669, 2946
399.781, 2972
399.893, 2991
400.005, 3009
400.114, 3032
400.221, 3051
400.325, 3061
400.437, 3078
400.546, 3099
400.656, 3128
400.762, 3142
400.869, 3159
400.975, 3169
401.085, 3197
401.191, 3204
401.297, 3222
401.405, 3241
401.511, 3258
401.615, 3267
401.727, 3286
401.836, 3299
401.943, 3318
402.052, 3340
402.161, 3354
402.271, 3366
402.375, 3385
402.486, 3401
402.593, 3383
402.697, 3340
402.809, 3308
402.915, 3275
403.025, 3233
403.128, 3191
403.235, 3151
403.341, 3124
403.448, 3095
403.555, 3064
403.667, 3028
403.776, 2989
403.883, 2956
403.992, 2925
404.099, 2898
404.206, 2865
404.315, 2838
404.424, 2820
404.531, 2798
404.638, 2787
404.747, 2779
404.857, 2761
404.963, 2747
405.072, 2727
405.179, 2711
405.285, 2676
405.392, 2671
405.498, 2633
405.605, 2640
405.712, 2599
405.818, 2583
405.925, 2571
406.029, 2567
406.135, 2542
406.239, 2541
406.351, 2509
406.46, 2521
406.57, 2517
406.676, 2523
406.783, 2528
406.892, 2523
406.999, 2538
407.105, 2529
407.215, 2539
407.321, 2553
407.412, 2586
407.518, 2591
407.628, 2623
407.736, 2641
407.843, 2655
407.95, 2673
408.057, 2699
408.163, 2717
408.27, 2735
408.379, 2737
408.485, 2755
408.576, 2780
408.685, 2794
408.795, 2806
408.904, 2810
409.013, 2828
409.122, 2835
409.231, 2850
409.341, 2879
409.447, 2905
409.556, 2954
409.663, 2969
409.767, 2983
409.869, 3022
409.975, 3047
410.081, 3038
410.189, 3047
410.298, 3068
410.404, 3094
410.513, 3108
410.62, 3101
410.725, 3124
410.834, 3154
410.944, 3181
411.05, 3199
411.159, 3221
411.266, 3250
411.375, 3283
411.482, 3315
411.588, 3338
411.695, 3352
411.802, 3372
411.911, 3407
412.018, 3426
412.124, 3449
412.236, 3469
412.34, 3492
412.449, 3523
412.556, 3543
412.665, 3567
412.772, 3610
412.863, 3626
412.972, 3671
413.082, 3728
413.191, 3780
413.295, 3821
413.404, 3877
413.511, 3904
413.623, 3931
413.729, 3998
413.82, 3988
413.926, 3987
414.035, 4023
414.142, 4036
414.252, 4053
414.358, 4077
414.465, 4096
414.571, 4134
414.662, 4148
414.768, 4162
414.875, 4187
414.984, 4218
415.093, 4229
415.203, 4260
415.312, 4270
415.422, 4306
415.531, 4326
415.64, 4330
415.749, 4336
415.859, 4350
415.968, 4374
416.078, 4378
416.188, 4362
416.298, 4386
416.405, 4367
416.517, 4348
416.626, 4358
416.735, 4330
416.842, 4350
416.954, 4334
417.063, 4338
417.17, 4332
417.276, 4326
417.383, 4278
417.489, 4267
417.596, 4253
417.705, 4254
417.812, 4256
417.923, 4249
418.029, 4256
418.138, 4277
418.245, 4288
418.354, 4284
418.464, 4301
418.556, 4310
418.666, 4318
418.772, 4341
418.879, 4350
418.986, 4358
419.092, 4370
419.199, 4387
419.306, 4385
419.412, 4384
419.519, 4381
419.63, 4393
419.721, 4408
419.83, 4410
419.94, 4419
420.049, 4420
420.159, 4418
420.268, 4418
420.374, 4445
420.478, 4440
420.59, 4444
420.697, 4457
420.803, 4455
420.91, 4465
421.022, 4473
421.128, 4473
421.232, 4486
421.339, 4486
421.448, 4494
421.557, 4500
421.666, 4529
421.776, 4512
421.885, 4520
421.995, 4522
422.104, 4528
422.213, 4538
422.323, 4533
422.429, 4533
422.536, 4562
422.645, 4541
422.754, 4545
422.864, 4548
422.974, 4560
423.083, 4560
423.192, 4561
423.299, 4566
423.408, 4570
423.518, 4578
423.625, 4571
423.734, 4576
423.84, 4585
423.931, 4586
424.037, 4586
424.144, 4593
424.248, 4595
424.36, 4593
424.469, 4597
424.576, 4599
424.682, 4603
424.786, 4608
424.89, 4609
424.994, 4610
425.1, 4610
425.208, 4613
425.317, 4623
425.426, 4622
425.535, 4623
425.645, 4624
425.751, 4633
425.861, 4631
425.953, 4628
426.063, 4632
426.172, 4632
426.281, 4637
426.391, 4628
426.5, 4631
426.606, 4641
426.716, 4637
426.823, 4637
426.932, 4650
427.041, 4644
427.148, 4647
427.257, 4651
427.366, 4652
427.478, 4652
427.587, 4656
427.697, 4661
427.807, 4664
427.913, 4662
428.019, 4672
428.129, 4668
428.238, 4681
428.345, 4680
428.451, 4681
428.561, 4686
428.67, 4686
428.78, 4686
428.889, 4686
428.996, 4690
429.102, 4691
429.195, 4694
429.304, 4693
429.411, 4703
429.518, 4701
429.628, 4708
429.737, 4716
429.844, 4725
429.956, 4709
430.062, 4715
430.174, 4724
430.281, 4721
430.39, 4721
430.5, 4722
430.606, 4723
430.716, 4725
430.825, 4727
430.932, 4734
431.038, 4737
431.148, 4749
431.254, 4747
431.363, 4745
431.47, 4754
431.58, 4757
431.689, 4768
431.796, 4771
431.902, 4762
432.009, 4768
432.118, 4771
432.228, 4784
432.334, 4775
432.444, 4782
432.55, 4795
432.657, 4795
432.764, 4800
432.867, 4800
432.979, 4803
433.086, 4760
433.195, 4721
433.305, 4673
433.413, 4616
433.52, 4563
433.627, 4497
433.736, 4441
433.843, 4383
433.949, 4322
434.056, 4270
434.16, 4213
434.269, 4121
434.378, 4057
434.485, 3997
434.592, 3925
434.696, 3849
434.802, 3762
434.909, 3708
435.015, 3627
435.106, 3568
435.215, 3497
435.319, 3402
435.428, 3383
435.532, 3317
435.642, 3235
435.751, 3184
435.86, 3126
435.967, 3059
436.077, 3006
436.183, 2921
436.29, 2835
436.402, 2781
436.511, 2706
436.618, 2672
436.727, 2631
436.836, 2563
436.943, 2510
437.049, 2463
437.156, 2415
437.263, 2391
437.369, 2358
437.48, 2316
437.586, 2287
437.69, 2256
437.802, 2222
437.912, 2192
438.021, 2170
438.13, 2148
438.24, 2125
438.349, 2117
438.458, 2113
438.565, 2091
438.669, 2099
438.775, 2099
438.885, 2101
438.992, 2097
439.104, 2098
439.213, 2103
439.319, 2128
439.429, 2153
439.541, 2174
439.65, 2204
439.755, 2233
439.861, 2254
439.968, 2285
440.077, 2307
440.189, 2355
440.295, 2375
440.405, 2399
440.514, 2430
440.626, 2461
440.736, 2487
440.84, 2505
440.952, 2539
441.058, 2561
441.165, 2588
441.274, 2593
441.384, 2625
441.493, 2656
441.599, 2682
441.709, 2732
441.818, 2736
441.93, 2761
442.036, 2781
442.143, 2810
442.252, 2835
442.356, 2876
442.464, 2881
442.572, 2924
442.681, 2934
442.786, 2959
442.892, 2976
442.999, 3005
443.108, 3027
443.212, 3042
443.324, 3070
443.436, 3095
443.542, 3114
443.649, 3150
443.758, 3144
443.865, 3157
443.974, 3189
444.081, 3226
444.187, 3246
444.294, 3257
444.406, 3296
444.516, 3316
444.622, 3345
444.729, 3365
444.838, 3394
444.948, 3421
445.054, 3440
445.163, 3474
445.274, 3494
445.38, 3530
445.489, 3540
445.598, 3560
445.71, 3582
445.817, 3617
445.924, 3633
446.031, 3656
446.137, 3679
446.243, 3704
446.353, 3724
446.462, 3740
446.566, 3754
446.672, 3775
446.779, 3782
446.886, 3796
446.992, 3813
447.099, 3837
447.203, 3847
447.31, 3875
447.419, 3903
447.525, 3950
447.637, 4002
447.743, 4052
447.85, 4066
447.959, 4117
448.066, 4110
448.173, 4116
448.282, 4111
448.392, 4121
448.498, 4153
448.605, 4126
448.714, 4144
448.823, 4160
448.93, 4185
449.039, 4179
449.146, 4191
449.25, 4211
449.354, 4217
449.46, 4220
449.57, 4227
449.676, 4235
449.78, 4229
449.889, 4243
449.998, 4240
450.105, 4241
450.214, 4226
450.321, 4241
450.43, 4230
450.536, 4256
450.644, 4215
450.753, 4230
450.862, 4233
450.971, 4240
451.081, 4248
451.19, 4243
451.299, 4250
451.406, 4246
451.515, 4241
451.622, 4230
451.729, 4219
451.838, 4199
451.948, 4148
452.054, 4087
452.158, 4013
452.267, 3939
452.377, 3877
452.488, 3830
452.6, 3788
452.707, 3755
452.816, 3714
452.923, 3679
453.03, 3631
453.138, 3605
453.245, 3559
453.352, 3529
453.461, 3480
453.568, 3427
453.68, 3372
453.786, 3313
453.893, 3272
454, 3211
454.106, 3144
454.213, 3093
454.319, 3034
454.41, 2982
454.516, 2925
454.628, 2878
454.734, 2827
454.825, 2778
454.931, 2732
455.038, 2677
455.147, 2648
455.256, 2610
455.368, 2569
455.478, 2529
455.584, 2499
455.691, 2465
455.8, 2429
455.91, 2405
456.016, 2370
456.126, 2335
456.235, 2299
456.344, 2274
456.448, 2258
456.558, 2235
456.667, 2197
456.777, 2194
456.888, 2183
456.998, 2178
457.107, 2172
457.217, 2171
457.326, 2154
457.435, 2166
457.542, 2178
457.646, 2169
457.758, 2177
457.867, 2189
457.976, 2197
458.086, 2196
458.195, 2206
458.302, 2215
458.408, 2228
458.518, 2240
458.627, 2256
458.737, 2278
458.843, 2290
458.955, 2303
459.062, 2307
459.168, 2336
459.275, 2343
459.381, 2371
459.488, 2384
459.597, 2375
459.704, 2399
459.816, 2405
459.925, 2396
460.037, 2379
460.144, 2391
460.25, 2400
460.357, 2422
460.469, 2449
460.578, 2477
460.687, 2513
460.797, 2505
460.904, 2480
461.013, 2443
461.12, 2406
461.224, 2354
461.328, 2313
461.437, 2281
461.543, 2264
461.645, 2231
461.751, 2212
461.863, 2194
461.975, 2151
462.082, 2129
462.191, 2107
462.301, 2084
462.41, 2069
462.519, 2039
462.626, 2009
462.735, 2009
462.838, 1977
462.945, 1969
463.054, 1958
463.159, 1949
463.262, 1952
463.369, 1946
463.476, 1952
463.585, 1968
463.694, 1989
463.804, 1997
463.914, 1994
464.023, 2025
464.135, 2040
464.244, 2054
464.335, 2070
464.444, 2090
464.55, 2111
464.657, 2101
464.761, 2133
464.87, 2155
464.979, 2169
465.089, 2182
465.195, 2212
465.305, 2235
465.411, 2253
465.52, 2277
465.627, 2300
465.731, 2327
465.843, 2341
465.952, 2355
466.061, 2380
466.171, 2397
466.277, 2417
466.386, 2442
466.493, 2465
466.602, 2491
466.709, 2512
466.816, 2537
466.925, 2571
467.032, 2597
467.141, 2619
467.253, 2647
467.363, 2677
467.469, 2706
467.575, 2728
467.685, 2756
467.794, 2779
467.9, 2809
468.007, 2834
468.117, 2862
468.226, 2898
468.332, 2927
468.434, 2949
468.546, 2977
468.655, 2998
468.764, 3019
468.871, 3056
468.977, 3086
469.084, 3115
469.191, 3143
469.294, 3170
469.401, 3185
469.508, 3230
469.615, 3249
469.721, 3281
469.833, 3311
469.939, 3333
470.048, 3360
470.155, 3390
470.264, 3431
470.371, 3462
470.48, 3473
470.59, 3497
470.696, 3520
470.806, 3542
470.912, 3558
471.003, 3582
471.111, 3588
471.218, 3615
471.327, 3614
471.434, 3642
471.543, 3655
471.655, 3676
471.767, 3698
471.876, 3696
471.983, 3713
472.095, 3705
472.204, 3705
472.313, 3700
472.423, 3712
472.532, 3698
472.641, 3699
472.748, 3705
472.851, 3720
472.958, 3709
473.065, 3722
473.158, 3732
473.264, 3708
473.374, 3720
473.483, 3690
473.593, 3708
473.702, 3672
473.811, 3645
473.918, 3647
474.024, 3645
474.131, 3633
474.24, 3621
474.344, 3623
474.45, 3620
474.557, 3614
474.666, 3624
474.773, 3627
474.882, 3629
474.992, 3625
475.098, 3618
475.189, 3607
475.295, 3660
475.405, 3617
475.517, 3613
475.623, 3618
475.732, 3613
475.839, 3624
475.948, 3618
476.055, 3621
476.164, 3618
476.271, 3633
476.38, 3630
476.49, 3635
476.596, 3637
476.698, 3646
476.804, 3651
476.911, 3651
477.018, 3658
477.124, 3658
477.233, 3665
477.34, 3666
477.449, 3669
477.559, 3671
477.665, 3672
477.775, 3671
477.881, 3678
477.988, 3679
478.094, 3683
478.201, 3681
478.304, 3687
478.414, 3691
478.523, 3698
478.633, 3699
478.739, 3700
478.846, 3706
478.955, 3712
479.067, 3724
479.176, 3717
479.286, 3721
479.395, 3734
479.505, 3740
479.616, 3742
479.726, 3759
479.832, 3761
479.936, 3768
480.048, 3782
480.158, 3784
480.264, 3786
480.368, 3789
480.474, 3796
480.581, 3805
480.688, 3805
480.791, 3812
480.898, 3805
481.005, 3808
481.115, 3824
481.225, 3824
481.332, 3819
481.441, 3821
481.553, 3830
481.664, 3829
481.77, 3842
481.874, 3845
481.983, 3850
482.093, 3855
482.202, 3856
482.311, 3865
482.402, 3865
482.509, 3867
482.621, 3878
482.727, 3898
482.834, 3907
482.94, 3920
483.031, 3932
483.137, 3977
483.244, 3958
483.351, 3957
483.457, 3970
483.563, 3966
483.665, 3984
483.771, 3982
483.878, 3983
483.987, 3972
484.094, 3955
484.203, 3948
484.308, 3915
484.414, 3915
484.52, 3906
484.624, 3897
484.733, 3880
484.84, 3912
484.946, 3908
485.053, 3918
485.164, 3947
485.273, 3969
485.382, 3995
485.489, 4035
485.595, 4061
485.705, 4061
485.814, 4083
485.923, 4089
486.032, 4099
486.142, 4104
486.251, 4093
486.363, 4101
486.475, 4082
486.582, 4094
486.688, 4071
486.794, 4051
486.901, 4023
487.008, 4008
487.12, 3961
487.229, 3907
487.333, 3847
487.439, 3748
487.546, 3655
487.656, 3536
487.762, 3408
487.874, 3322
487.981, 3263
488.093, 3183
488.202, 3044
488.309, 2969
488.415, 2929
488.522, 2869
488.632, 2799
488.741, 2774
488.85, 2738
488.959, 2703
489.066, 2677
489.17, 2674
489.271, 2661
489.377, 2645
489.485, 2636
489.594, 2646
489.706, 2622
489.815, 2617
489.921, 2604
490.031, 2595
490.137, 2577
490.247, 2585
490.356, 2569
490.465, 2558
490.575, 2537
490.684, 2518
490.793, 2495
490.9, 2461
491.009, 2443
491.113, 2415
491.217, 2405
491.326, 2383
491.435, 2371
491.545, 2359
491.654, 2361
491.745, 2353
491.849, 2356
491.956, 2349
492.062, 2361
492.169, 2374
492.276, 2376
492.385, 2391
492.494, 2407
492.601, 2426
492.707, 2452
492.814, 2468
492.92, 2490
493.03, 2517
493.139, 2534
493.248, 2567
493.354, 2580
493.445, 2605
493.554, 2621
493.661, 2647
493.767, 2668
493.876, 2706
493.986, 2710
494.092, 2734
494.204, 2761
494.314, 2779
494.423, 2797
494.532, 2824
494.642, 2855
494.751, 2880
494.86, 2900
494.97, 2942
495.079, 2960
495.188, 2980
495.298, 3014
495.407, 3038
495.514, 3059
495.624, 3088
495.73, 3102
495.837, 3117
495.946, 3114
496.053, 3151
496.162, 3162
496.268, 3178
496.359, 3203
496.468, 3225
496.577, 3249
496.687, 3275
496.797, 3296
496.907, 3313
497.014, 3335
497.12, 3350
497.229, 3363
497.336, 3382
497.448, 3407
497.554, 3421
497.661, 3439
497.77, 3464
497.88, 3489
497.989, 3506
498.093, 3521
498.202, 3550
498.312, 3574
498.418, 3594
498.525, 3623
498.632, 3637
498.738, 3662
498.845, 3693
498.955, 3710
499.064, 3744
499.171, 3763
499.277, 3789
499.384, 3797
499.493, 3824
499.6, 3837
499.706, 3859
499.813, 3882
499.917, 3885
500.029, 3914
500.136, 3932
500.242, 3951
500.351, 3965
500.461, 3973
500.57, 3992
500.68, 4003
500.789, 4026
500.898, 4032
501.007, 4045
501.114, 4056
501.221, 4074
501.33, 4090
501.436, 4103
501.543, 4111
501.652, 4120
501.761, 4137
501.865, 4148
501.972, 4154
502.081, 4164
502.191, 4177
502.295, 4179
502.401, 4185
502.508, 4198
502.617, 4202
502.724, 4214
502.831, 4230
502.942, 4241
503.051, 4254
503.161, 4275
503.27, 4280
503.374, 4299
503.481, 4330
503.593, 4334
503.7, 4340
503.809, 4365
503.915, 4372
504.025, 4385
504.132, 4419
504.243, 4454
504.35, 4454
504.454, 4500
504.566, 4514
504.675, 4542
504.781, 4547
504.888, 4540
504.994, 4541
505.098, 4540
505.205, 4537
505.315, 4547
505.424, 4558
505.531, 4565
505.637, 4577
505.744, 4568
505.851, 4573
505.957, 4570
506.064, 4547
506.173, 4555
506.283, 4548
506.389, 4538
506.496, 4515
506.6, 4509
506.706, 4490
506.816, 4481
506.927, 4446
507.037, 4412
507.146, 4356
507.255, 4307
507.359, 4233
507.463, 4154
507.57, 4061
507.674, 3969
507.783, 3883
507.892, 3835
508.004, 3769
508.114, 3712
508.224, 3640
508.33, 3572
508.437, 3490
508.544, 3416
508.65, 3350
508.759, 3280
508.869, 3223
508.978, 3152
509.084, 3096
509.194, 3025
509.297, 2968
509.388, 2932
509.497, 2879
509.603, 2821
509.694, 2769
509.8, 2705
509.907, 2658
510.016, 2633
510.12, 2593
510.226, 2581
510.317, 2561
510.423, 2538
510.535, 2517
510.642, 2493
510.751, 2474
510.861, 2464
510.973, 2437
511.079, 2417
511.186, 2391
511.293, 2361
511.405, 2330
511.511, 2317
511.618, 2272
511.724, 2252
511.839, 2243
511.948, 2201
512.055, 2198
512.164, 2187
512.274, 2179
512.383, 2172
512.49, 2159
512.599, 2175
512.703, 2190
512.807, 2203
512.914, 2199
513.023, 2223
513.13, 2237
513.236, 2255
513.343, 2268
513.449, 2265
513.559, 2281
513.668, 2297
513.775, 2306
513.886, 2315
513.993, 2313
514.103, 2332
514.209, 2338
514.316, 2348
514.423, 2358
514.529, 2374
514.641, 2392
514.748, 2410
514.857, 2402
514.966, 2412
515.076, 2419
515.184, 2426
515.275, 2422
515.384, 2433
515.491, 2439
515.6, 2447
515.71, 2456
515.819, 2473
515.928, 2482
516.032, 2502
516.141, 2519
516.248, 2537
516.359, 2553
516.468, 2568
516.577, 2587
516.686, 2596
516.793, 2612
516.902, 2623
517.009, 2641
517.118, 2661
517.228, 2677
517.334, 2697
517.446, 2716
517.552, 2733
517.661, 2748
517.769, 2768
517.873, 2777
517.982, 2795
518.088, 2808
518.198, 2829
518.305, 2835
518.411, 2851
518.515, 2868
518.622, 2886
518.732, 2898
518.841, 2914
518.948, 2932
519.054, 2952
519.164, 2964
519.273, 2983
519.379, 2998
519.489, 3011
519.599, 3040
519.707, 3052
519.814, 3063
519.924, 3084
520.03, 3097
520.137, 3119
520.246, 3130
520.355, 3151
520.465, 3170
520.571, 3186
520.678, 3200
520.787, 3220
520.896, 3229
521.008, 3243
521.115, 3263
521.224, 3275
521.332, 3289
521.443, 3306
521.55, 3328
521.662, 3339
521.768, 3355
521.875, 3367
521.982, 3382
522.091, 3398
522.201, 3415
522.307, 3420
522.413, 3427
522.52, 3386
522.626, 3344
522.733, 3301
522.842, 3266
522.952, 3224
523.058, 3178
523.168, 3127
523.277, 3074
523.381, 3022
523.487, 2967
523.597, 2916
523.707, 2864
523.812, 2825
523.917, 2786
524.023, 2756
524.13, 2735
524.234, 2728
524.343, 2700
524.45, 2678
524.559, 2666
524.668, 2639
524.778, 2628
524.887, 2603
524.993, 2594
525.103, 2573
525.207, 2550
525.313, 2541
525.42, 2525
525.527, 2509
525.633, 2496
525.74, 2490
525.849, 2482
525.959, 2479
526.068, 2462
526.177, 2469
526.286, 2481
526.396, 2474
526.505, 2486
526.615, 2483
526.724, 2513
526.831, 2519
526.937, 2530
527.044, 2546
527.156, 2566
527.265, 2588
527.374, 2601
527.484, 2610
527.593, 2625
527.7, 2649
527.806, 2663
527.915, 2677
528.022, 2685
528.134, 2704
528.243, 2713
528.353, 2714
528.462, 2729
528.572, 2746
528.676, 2750
528.782, 2776
528.891, 2790
528.995, 2803
529.102, 2829
529.208, 2859
529.301, 2866
529.408, 2882
529.517, 2897
529.628, 2913
529.734, 2930
529.841, 2951
529.947, 2977
530.054, 2991
530.161, 3015
530.267, 3041
530.374, 3052
530.481, 3075
530.59, 3099
530.696, 3128
530.803, 3140
530.909, 3171
531.013, 3194
531.12, 3219
531.23, 3234
531.337, 3253
531.444, 3282
531.55, 3302
531.657, 3330
531.763, 3351
531.854, 3369
531.96, 3394
532.067, 3415
532.173, 3436
532.283, 3464
532.394, 3492
532.504, 3530
532.613, 3554
532.72, 3581
532.824, 3618
532.928, 3636
533.034, 3677
533.141, 3719
533.252, 3756
533.359, 3786
533.463, 3811
533.569, 3839
533.676, 3876
533.785, 3914
533.894, 3946
533.999, 3961
534.11, 3973
534.217, 3998
534.323, 4023
534.433, 4044
534.542, 4073
534.649, 4074
534.752, 4096
534.862, 4108
534.971, 4115
535.078, 4136
535.188, 4155
535.294, 4166
535.406, 4172
535.512, 4196
535.622, 4211
535.729, 4245
535.838, 4249
535.947, 4239
536.054, 4317
536.163, 4282
536.27, 4289
536.376, 4315
536.483, 4294
536.59, 4333
536.696, 4332
536.806, 4362
536.915, 4343
537.025, 4347
537.134, 4332
537.24, 4332
537.331, 4342
537.438, 4331
537.549, 4319
537.659, 4311
537.765, 4297
537.877, 4301
537.989, 4299
538.096, 4334
538.205, 4301
538.315, 4309
538.422, 4336
538.531, 4333
538.641, 4349
538.744, 4357
538.851, 4361
538.961, 4375
539.067, 4401
539.174, 4402
539.281, 4419
539.387, 4437
539.494, 4442
539.604, 4449
539.71, 4467
539.816, 4474
539.925, 4475
540.033, 4497
540.143, 4496
540.249, 4505
540.356, 4509
540.462, 4513
540.567, 4515
540.67, 4522
540.782, 4526
540.891, 4538
541.001, 4540
541.111, 4538
541.221, 4555
541.331, 4587
541.44, 4554
541.549, 4559
541.653, 4558
541.759, 4561
541.869, 4573
541.973, 4564
542.082, 4566
542.189, 4596
542.299, 4576
542.408, 4576
542.515, 4581
542.627, 4583
542.734, 4581
542.843, 4585
542.952, 4583
543.056, 4584
543.165, 4593
543.274, 4593
543.379, 4586
543.486, 4597
543.594, 4596
543.701, 4596
543.805, 4605
543.914, 4598
544.023, 4597
544.13, 4599
544.234, 4602
544.343, 4605
544.447, 4604
544.557, 4611
544.663, 4610
544.775, 4609
544.884, 4609
544.994, 4624
545.103, 4620
545.207, 4618
545.314, 4617
545.417, 4621
545.525, 4618
545.631, 4616
545.74, 4620
545.844, 4621
545.956, 4625
546.062, 4624
546.166, 4628
546.273, 4628
546.383, 4624
546.489, 4630
546.599, 4635
546.708, 4624
546.814, 4629
546.921, 4629
547.028, 4628
547.137, 4625
547.246, 4630
547.35, 4631
547.46, 4631
547.569, 4631
547.675, 4642
547.779, 4639
547.87, 4642
547.979, 4643
548.085, 4637
548.193, 4640
548.301, 4636
548.408, 4643
548.513, 4644
548.624, 4642
548.734, 4641
548.845, 4641
548.957, 4650
549.067, 4648
549.173, 4647
549.28, 4649
549.386, 4657
549.49, 4665
549.596, 4652
549.703, 4657
549.815, 4660
549.925, 4664
550.028, 4667
550.135, 4671
550.244, 4670
550.353, 4677
550.46, 4680
550.567, 4675
550.676, 4676
550.782, 4676
550.886, 4687
550.993, 4686
551.102, 4692
551.209, 4690
551.315, 4686
551.422, 4697
551.531, 4697
551.641, 4692
551.75, 4692
551.857, 4698
551.966, 4704
552.072, 4692
552.182, 4693
552.289, 4698
552.4, 4697
552.507, 4712
552.616, 4713
552.723, 4704
552.832, 4655
552.939, 4618
553.048, 4560
553.158, 4494
553.268, 4415
553.38, 4331
553.486, 4256
553.598, 4161
553.704, 4082
553.812, 4005
553.921, 3927
554.033, 3844
554.139, 3760
554.249, 3692
554.355, 3620
554.462, 3543
554.568, 3477
554.659, 3418
554.765, 3354
554.875, 3288
554.978, 3240
555.085, 3186
555.192, 3122
555.299, 3069
555.405, 3028
555.509, 2967
555.615, 2911
555.722, 2866
555.831, 2822
555.938, 2769
556.047, 2727
556.153, 2686
556.244, 2650
556.353, 2611
556.46, 2582
556.552, 2555
556.659, 2508
556.768, 2473
556.875, 2429
556.984, 2392
557.094, 2360
557.2, 2324
557.31, 2291
557.416, 2256
557.528, 2205
557.638, 2180
557.747, 2146
557.853, 2111
557.963, 2068
558.07, 2043
558.176, 2028
558.267, 2022
558.376, 2012
558.485, 1999
558.595, 1979
558.701, 1975
558.808, 1972
558.911, 1973
559.019, 1959
559.127, 1962
559.237, 1969
559.344, 1970
559.453, 1979
559.562, 1996
559.668, 2020
559.772, 2036
559.879, 2061
559.985, 2084
560.092, 2107
560.196, 2127
560.303, 2159
560.412, 2194
560.519, 2215
560.628, 2243
560.735, 2273
560.841, 2308
560.951, 2318
561.058, 2349
561.165, 2381
561.274, 2410
561.377, 2429
561.487, 2461
561.596, 2479
561.706, 2511
561.814, 2539
561.921, 2565
562.028, 2587
562.137, 2617
562.243, 2640
562.35, 2660
562.459, 2658
562.566, 2682
562.672, 2695
562.779, 2710
562.886, 2726
562.989, 2747
563.096, 2769
563.202, 2787
563.309, 2822
563.415, 2852
563.522, 2865
563.632, 2903
563.738, 2930
563.85, 2956
563.959, 2979
564.05, 3006
564.156, 3040
564.268, 3067
564.378, 3094
564.487, 3121
564.596, 3143
564.7, 3172
564.81, 3197
564.914, 3221
565.023, 3239
565.13, 3267
565.236, 3289
565.346, 3312
565.455, 3330
565.565, 3360
565.674, 3381
565.784, 3410
565.894, 3428
566, 3453
566.109, 3477
566.219, 3499
566.325, 3518
566.435, 3531
566.541, 3560
566.651, 3576
566.757, 3593
566.864, 3607
566.973, 3630
567.082, 3639
567.189, 3658
567.298, 3666
567.407, 3679
567.514, 3700
567.626, 3700
567.736, 3718
567.845, 3731
567.952, 3751
568.055, 3774
568.16, 3810
568.266, 3836
568.373, 3873
568.484, 3903
568.594, 3942
568.703, 3959
568.813, 4003
568.922, 4031
569.031, 4073
569.143, 4056
569.25, 4085
569.359, 4074
569.469, 4085
569.575, 4079
569.687, 4058
569.796, 4063
569.903, 4053
570.012, 4048
570.122, 4044
570.231, 4032
570.337, 4024
570.444, 4022
570.556, 4052
570.665, 4053
570.775, 4045
570.884, 4062
570.993, 4066
571.103, 4048
571.209, 4041
571.315, 4044
571.425, 4020
571.534, 4024
571.641, 4024
571.752, 4021
571.859, 4010
571.968, 4000
572.075, 3991
572.184, 3980
572.291, 3956
572.4, 3948
572.51, 3946
572.619, 3956
