time,pitchRate
377.208, 4.1875
377.228, 3.759765625
377.248, 3.080078125
377.268, 2.859375
377.288, 3.26953125
377.308, 3.767578125
377.328, 4.015625
377.348, 4.796875
377.368, 5.6953125
377.388, 5.65625
377.408, 5.7421875
377.428, 6.37109375
377.448, 6.515625
377.468, 6.1484375
377.488, 5.3359375
377.508, 4.08984375
377.528, 3.45703125
377.548, 3.943359375
377.568, 5.421875
377.588, 6.9296875
377.608, 6.60546875
377.628, 5.51171875
377.648, 6.98046875
377.668, 9.8828125
377.688, 10.40625
377.708, 9.28125
377.728, 7.83984375
377.748, 6.25390625
377.768, 5.48828125
377.788, 4.9921875
377.808, 4.2265625
377.828, 3.646484375
377.848, 3.21484375
377.869, 2.982421875
377.889, 3.0625
377.909, 3.48046875
377.929, 3.875
377.949, 3.54296875
377.969, 2.984375
377.989, 3.251953125
378.009, 3.90625
378.029, 4.3046875
378.049, 4.32421875
378.068, 3.87109375
378.088, 3.4453125
378.108, 3.271484375
378.128, 2.8984375
378.148, 2.26171875
378.168, 1.434570312
378.188, 0.6616210938
378.208, 0.9345703125
378.228, 2.01953125
378.248, 2.728515625
378.268, 3.017578125
378.288, 3.361328125
378.308, 3.845703125
378.328, 3.8984375
378.348, 3.509765625
378.368, 3.443359375
378.388, 3.55078125
378.408, 3.294921875
378.428, 2.50390625
378.448, 1.635742188
378.468, 1.7578125
378.488, 2.306640625
378.508, 1.505859375
378.528, -0.2880859375
378.548, -0.974609375
378.568, 0.2341308594
378.588, 2.03515625
378.608, 3.091796875
378.628, 3.880859375
378.648, 4.734375
378.668, 4.984375
378.688, 4.72265625
378.708, 4.21484375
378.728, 3.583984375
378.748, 2.802734375
378.768, 1.790039062
378.788, 1.366210938
378.808, 1.760742188
378.828, 2.138671875
378.848, 2.400390625
378.869, 2.828125
378.889, 3.65234375
378.909, 4.41796875
378.929, 4.41796875
378.949, 4.0546875
378.969, 3.4375
378.989, 2.298828125
379.009, 1.19140625
379.029, 1.1796875
379.049, 2.267578125
379.068, 2.912109375
379.088, 2.611328125
379.108, 2.7734375
379.128, 3.73828125
379.148, 4.85546875
379.168, 5.18359375
379.188, 4.44921875
379.208, 3.880859375
379.228, 3.67578125
379.248, 3.419921875
379.269, 3.208984375
379.289, 2.91015625
379.309, 2.759765625
379.329, 3.1796875
379.349, 4.1015625
379.369, 5.01953125
379.389, 5.59765625
379.409, 6.12109375
379.429, 6.48046875
379.449, 6.640625
379.468, 6.6875
379.488, 6.2578125
379.508, 5.37109375
379.528, 4.15625
379.548, 3.171875
379.568, 2.662109375
379.588, 2.123046875
379.608, 1.901367188
379.628, 2.076171875
379.648, 2.2265625
379.669, 2.7734375
379.689, 3.6953125
379.709, 4.37109375
379.729, 4.60546875
379.749, 4.66796875
379.769, 4.25
379.789, 3.134765625
379.809, 2.072265625
379.829, 1.578125
379.849, 1.743164062
379.869, 2.478515625
379.889, 3.392578125
379.909, 3.98828125
379.929, 4.0625
379.949, 4.5625
379.969, 5.234375
379.989, 4.97265625
380.009, 5.46484375
380.029, 6.34375
380.049, 4.8671875
380.069, 2.61328125
380.089, 2.908203125
380.109, 5.4453125
380.129, 5.94921875
380.149, 3.931640625
380.169, 3.689453125
380.189, 5.76953125
380.209, 7.2421875
380.229, 6.27734375
380.249, 4.6484375
380.269, 4.09765625
380.289, 3.900390625
380.309, 3.541015625
380.329, 3.271484375
380.349, 2.95703125
380.369, 2.091796875
380.389, 1.513671875
380.409, 2.1953125
380.429, 3.169921875
380.449, 3.509765625
380.469, 3.587890625
380.489, 3.740234375
380.509, 2.23828125
380.529, -0.5668945312
380.549, -0.9731445312
380.569, 1.041015625
380.589, 2.373046875
380.609, 2.25
380.629, 2.677734375
380.649, 3.908203125
380.669, 4.47265625
380.689, 4.49609375
380.709, 4.546875
380.729, 4.296875
380.749, 3.14453125
380.769, 1.844726562
380.789, 1.3515625
380.809, 1.474609375
380.829, 1.721679688
380.849, 1.548828125
380.869, 1.509765625
380.889, 2.005859375
380.909, 2.443359375
380.929, 2.37109375
380.949, 2.1015625
380.969, 2.09765625
380.989, 2.125
381.009, 2.591796875
381.029, 3.23828125
381.049, 3.400390625
381.069, 3.16796875
381.089, 3.091796875
381.109, 3.1484375
381.129, 2.341796875
381.149, 1.274414062
381.169, 0.7119140625
381.189, 0.6049804688
381.209, 0.7407226562
381.229, 0.939453125
381.249, 1.5390625
381.269, 2.26171875
381.289, 2.59375
381.309, 2.232421875
381.329, 1.783203125
381.349, 1.612304688
381.369, 1.084960938
381.389, 0.5239257812
381.409, 0.4252929688
381.429, 0.9360351562
381.449, 1.255859375
381.469, 1.0234375
381.489, 0.6337890625
381.509, 0.4455566406
381.529, 0.3703613281
381.549, -0.07263183594
381.569, -0.1170043945
381.589, 0.4655761719
381.609, 1.071289062
381.629, 1.102539062
381.649, 1.204101562
381.669, 2.115234375
381.689, 2.26171875
381.709, 1.14453125
381.729, -0.3200683594
381.749, -1.0078125
381.769, -0.8696289062
381.789, 0.02949523926
381.809, 1.733398438
381.829, 2.64453125
381.849, 2.845703125
381.869, 3.6328125
381.889, 4.49609375
381.909, 3.9140625
381.929, 2.56640625
381.949, 1.637695312
381.969, 1.013671875
381.989, 0.7470703125
382.009, 0.5229492188
382.029, 0.2349853516
382.049, -0.3447265625
382.069, -0.4074707031
382.089, 0.2912597656
382.109, 0.9868164062
382.129, 1.973632812
382.149, 3.443359375
382.169, 5.140625
382.189, 6.11328125
382.209, 6.09765625
382.229, 5.30859375
382.249, 4.203125
382.269, 2.8828125
382.289, 1.44140625
382.309, 0.2208251953
382.329, -0.1330566406
382.349, 0.4926757812
382.369, 0.1596679688
382.389, -0.9887695312
382.409, -1.63671875
382.429, -1.346679688
382.449, -0.7329101562
382.469, -0.5854492188
382.489, -0.5649414062
382.509, -0.03924560547
382.529, 0.9755859375
382.549, 1.12890625
382.569, 0.7421875
382.589, 0.6948242188
382.609, 0.775390625
382.629, 0.7001953125
382.649, 0.91015625
382.669, 1.50390625
382.689, 2.154296875
382.709, 2.759765625
382.729, 2.994140625
382.749, 2.78515625
382.769, 2.1796875
382.789, 1.875
382.809, 1.984375
382.829, 2.1484375
382.849, 1.896484375
382.869, 1.114257812
382.889, 0.5356445312
382.909, 0.5673828125
382.929, 1.033203125
382.949, 1.3125
382.969, 1.9375
382.989, 2.890625
383.009, 3.3671875
383.029, 2.865234375
383.049, 1.692382812
383.069, 1.081054688
383.089, 0.7221679688
383.109, -0.2041015625
383.129, -0.8466796875
383.149, -0.580078125
383.169, -0.142578125
383.189, 0.1630859375
383.209, 0.6015625
383.229, 1.1640625
383.249, 1.140625
383.269, 0.5971679688
383.289, 0.60546875
383.309, 1.040039062
383.329, 1.271484375
383.349, 0.673828125
383.369, -0.2763671875
383.389, -0.7583007812
383.409, -0.876953125
383.429, -1.353515625
383.449, -2.1171875
383.469, -1.762695312
383.489, -0.48828125
383.509, -0.02630615234
383.529, -0.5473632812
383.549, -1.12890625
383.569, -1.48046875
383.589, -1.299804688
383.609, -0.4938964844
383.629, 1.418945312
383.649, 3.595703125
383.669, 4.80859375
383.689, 5.4921875
383.709, 5.08984375
383.729, 3.205078125
383.749, 1.30859375
383.769, 1.1875
383.789, 2.01953125
383.809, 1.709960938
383.829, -0.4572753906
383.849, -1.775390625
383.869, -0.7377929688
383.889, -0.2814941406
383.909, -1.55859375
383.929, -2.00390625
383.949, -1.271484375
383.969, -0.5126953125
383.989, 0.740234375
384.009, 1
384.029, 0.2817382812
384.049, 0.2163085938
384.069, 0.4455566406
384.089, 0.1732177734
384.109, 0.794921875
384.129, 1.114257812
384.149, 0.02500915527
384.169, -0.4343261719
384.189, 1.287109375
384.209, 3.1640625
384.229, 3.58984375
384.249, 3.2890625
384.269, 2.544921875
384.289, 1.212890625
384.309, -0.4519042969
384.329, -0.7133789062
384.349, 0.4084472656
384.369, 1.678710938
384.389, 2.650390625
384.409, 3.455078125
384.429, 3.056640625
384.449, 1.982421875
384.469, 2.009765625
384.489, 2.794921875
384.509, 2.359375
384.529, 1.219726562
384.549, 0.3579101562
384.569, 0.005611419678
384.589, -0.3901367188
384.609, -0.8369140625
384.629, 1.412109375
384.649, 4.58984375
384.669, 5.7734375
384.689, 5.39453125
384.709, 6.015625
384.729, 7.1171875
384.749, 5.37109375
384.769, 2.294921875
384.789, 1.327148438
384.809, 1.086914062
384.829, 0.0104675293
384.849, -1.754882812
384.869, -2.5078125
384.889, -1.331054688
384.909, 0.9282226562
384.929, 2.90234375
384.949, 3.8515625
384.969, 4.01171875
384.989, 4.1953125
385.009, 4.16015625
385.029, 3.61328125
385.049, 2.716796875
385.069, 2.19140625
385.089, 1.745117188
385.109, -0.91796875
385.129, -3.828125
385.149, -2.853515625
385.169, 0.7866210938
385.189, 3.07421875
385.209, 5.375
385.229, 7.453125
385.249, 7.48828125
385.269, 6.4375
385.289, 4.78125
385.309, 2.755859375
385.329, 0.7734375
385.349, 0.7514648438
385.369, 3.109375
385.389, 4.65625
385.409, 6.29296875
385.429, 9.4140625
385.449, 11.5
385.469, 12.390625
385.489, 12.8125
385.509, 11.0546875
385.529, 8.9765625
385.549, 8.4765625
385.569, 8.140625
385.589, 6.8125
385.609, 5.8984375
385.629, 5.9296875
385.649, 6.39453125
385.669, 8.0703125
385.689, 10.3046875
385.709, 11.25
385.729, 10.78125
385.749, 10.5390625
385.769, 10.4609375
385.789, 9.171875
385.809, 7.546875
385.829, 6.26953125
385.849, 5.046875
385.869, 4.55078125
385.889, 6.4609375
385.909, 10.6171875
385.929, 12.8984375
385.949, 11.8046875
385.969, 11.03125
385.989, 11.703125
386.009, 11.3515625
386.029, 10.234375
386.049, 9.25
386.069, 5.8125
386.089, 2.837890625
386.109, 5.421875
386.129, 10.296875
386.149, 14.28125
386.169, 16.390625
386.189, 16.671875
386.209, 16.6875
386.229, 15.3984375
386.249, 12.15625
386.269, 9.7890625
386.289, 8.4296875
386.309, 7.1328125
386.329, 6.78125
386.349, 8.6328125
386.369, 11.4453125
386.389, 14.0703125
386.409, 15.421875
386.429, 13.6328125
386.449, 9.171875
386.469, 5.9765625
386.489, 5.00390625
386.509, 5.0390625
386.529, 4.609375
386.549, 4.0234375
386.569, 4.04296875
386.589, 4.70703125
386.609, 6.5
386.629, 10.1171875
386.649, 13.3046875
386.669, 14.0625
386.689, 12.953125
386.709, 10.5078125
386.729, 7.51171875
386.749, 4.73046875
386.769, 2.19921875
386.789, 0.6616210938
386.809, 0.05014038086
386.829, 1.294921875
386.849, 4.6875
386.869, 8.890625
386.889, 11.625
386.909, 13.0390625
386.929, 13.9765625
386.949, 13.2734375
386.969, 11.3671875
386.989, 9.2734375
387.009, 5.2578125
387.029, 1.35546875
387.049, 0.5590820312
387.069, 2.71875
387.089, 5.6796875
387.109, 8.6640625
387.129, 10.515625
387.149, 10.78125
387.169, 10.3671875
387.189, 10.3203125
387.209, 9.8046875
387.229, 10.234375
387.249, 11.1796875
387.269, 10.125
387.289, 8.6796875
387.309, 8.796875
387.329, 9.828125
387.349, 11.234375
387.369, 15.3203125
387.389, 18.484375
387.409, 16.125
387.429, 14.5078125
387.449, 14.8046875
387.469, 15.1953125
387.489, 18.765625
387.509, 21.671875
387.529, 20.546875
387.549, 18.078125
387.569, 16.515625
387.589, 15.7421875
387.609, 14.40625
387.629, 12.0625
387.649, 9.4296875
387.669, 6.53515625
387.689, 4.34375
387.709, 3.986328125
387.729, 4.31640625
387.749, 3.701171875
387.769, 3.412109375
387.789, 3.5703125
387.809, 3.423828125
387.829, 2.974609375
387.849, 2.505859375
387.869, 1.572265625
387.889, 0.4165039062
387.909, -0.01327514648
387.929, 0.5014648438
387.949, 1.3984375
387.969, 3.935546875
387.989, 6.5
388.009, 7.4453125
388.029, 7.75
388.049, 7.43359375
388.069, 6.04296875
388.089, 3.466796875
388.109, 0.2231445312
388.129, -2.625
388.149, -4.76953125
388.169, -6.47265625
388.189, -7.32421875
388.209, -6.859375
388.229, -5.18359375
388.249, -3.048828125
388.269, -0.1117553711
388.289, 3.64453125
388.309, 6.4453125
388.329, 6.93359375
388.349, 6.140625
388.369, 5.92578125
388.389, 5.60546875
388.409, 4.5
388.429, 2.9296875
388.449, 1.245117188
388.469, 0.06793212891
388.489, -0.419921875
388.509, -0.287109375
388.529, -0.1783447266
388.549, -0.008094787598
388.569, 0.517578125
388.589, 0.9663085938
388.609, 1.241210938
388.629, 1.575195312
388.649, 2.25390625
388.669, 2.9921875
388.689, 3.30078125
388.709, 3.76953125
388.729, 5.12109375
388.749, 7.17578125
388.769, 8.2265625
388.789, 7.1953125
388.809, 5.19140625
388.829, 3.443359375
388.849, 2.208984375
388.869, 1.221679688
388.889, 0.4575195312
388.909, -0.01175689697
388.929, -0.3605957031
388.949, -0.2729492188
388.969, 0.720703125
388.989, 2.3046875
389.009, 3.35546875
389.029, 2.947265625
389.049, 1.92578125
389.069, 1.265625
389.089, 0.6865234375
389.109, -0.2985839844
389.129, -1.984375
389.149, -3.216796875
389.169, -2.52734375
389.189, -0.5908203125
389.209, 0.9887695312
389.229, 1.595703125
389.249, 1.971679688
389.269, 3.142578125
389.289, 4.36328125
389.309, 4.390625
389.329, 3.8515625
389.349, 3.470703125
389.369, 2.78125
389.389, 1.987304688
389.409, 1.77734375
389.429, 2.1796875
389.449, 2.51953125
389.469, 2.23046875
389.489, 2.072265625
389.509, 2.990234375
389.529, 4.4375
389.549, 5.0625
389.569, 4.8828125
389.589, 4.875
389.609, 5.47265625
389.629, 5.8203125
389.649, 5.25390625
389.669, 4.93359375
389.689, 5.484375
389.709, 5.21484375
389.729, 3.529296875
389.749, 1.91796875
389.769, 1.16796875
389.789, 1.276367188
389.809, 1.970703125
389.829, 2.736328125
389.849, 3.5625
389.869, 4.82421875
389.889, 6.4375
389.909, 7.99609375
389.929, 9.0859375
389.949, 9.21875
389.969, 8.3359375
389.989, 6.64453125
390.009, 4.70703125
390.029, 3.337890625
390.049, 2.70703125
390.069, 2.322265625
390.089, 2.025390625
390.109, 2.2421875
390.129, 3.201171875
390.149, 4.42578125
390.169, 5.03515625
390.189, 4.43359375
390.209, 2.9765625
390.229, 1.463867188
390.249, -0.3686523438
390.269, -2.875
390.289, -4.99609375
390.309, -5.4921875
390.329, -4.1953125
390.349, -2.01171875
390.369, -0.1505126953
390.389, 1.15625
390.409, 3.140625
390.429, 5.76171875
390.449, 7.53125
390.469, 7.6484375
390.489, 7.30078125
390.509, 6.90625
390.529, 5.03125
390.549, 1.54296875
390.569, -1.791015625
390.589, -3.880859375
390.609, -5.3828125
390.629, -5.2890625
390.649, -2.048828125
390.669, 2.72265625
390.689, 5.81640625
390.709, 7.421875
390.729, 9.359375
390.749, 11.328125
390.769, 12.0390625
390.789, 11.4375
390.809, 9.6484375
390.829, 6.37890625
390.849, 2.27734375
390.869, -0.126953125
390.889, 0.2944335938
390.909, 3.158203125
390.929, 7.5703125
390.949, 10.8359375
390.969, 10.40625
390.989, 7.8046875
391.009, 6.31640625
391.029, 6.46875
391.049, 6.65625
391.069, 6.76171875
391.089, 8.5859375
391.109, 12.140625
391.129, 15.2890625
391.149, 16.890625
391.169, 16.453125
391.189, 14.2734375
391.209, 12.6796875
391.229, 13.4296875
391.249, 14.4765625
391.269, 13.6796875
391.289, 13.1875
391.309, 15.8125
391.329, 19.65625
391.349, 20.984375
391.369, 19.890625
391.389, 18.84375
391.409, 17.796875
391.429, 16.109375
391.449, 14.2890625
391.469, 13.046875
391.489, 12.28125
391.509, 12.15625
391.529, 12.796875
391.549, 13.578125
391.569, 14.296875
391.589, 15.921875
391.609, 18.09375
391.629, 19.421875
391.649, 19.984375
391.669, 20.359375
391.689, 20.140625
391.709, 19.59375
391.729, 20.203125
391.749, 21
391.769, 20.078125
391.789, 18.234375
391.809, 16.71875
391.829, 15.9609375
391.849, 17.328125
391.869, 19.84375
391.889, 19.78125
391.909, 16.78125
391.929, 13.8984375
391.949, 13.9921875
391.969, 17.65625
391.989, 24.4375
392.009, 30.453125
392.029, 32.34375
392.049, 30.984375
392.069, 28.296875
392.089, 26.078125
392.109, 23.953125
392.129, 21.53125
392.149, 19.953125
392.169, 19.171875
392.189, 19.046875
392.209, 19.5625
392.229, 20.4375
392.249, 22.03125
392.269, 25.234375
392.289, 29.515625
392.309, 33.28125
392.329, 35.90625
392.349, 36.9375
392.369, 35.65625
392.389, 33
392.409, 30.140625
392.429, 27.78125
392.449, 26.359375
392.469, 25.578125
392.489, 25.25
392.509, 25.5
392.529, 26.28125
392.549, 26.640625
392.569, 26.03125
392.589, 25.4375
392.609, 25.421875
392.629, 25.15625
392.649, 24.625
392.669, 24.4375
392.689, 24.828125
392.709, 25.5625
392.729, 26.125
392.749, 25.859375
392.769, 25.046875
392.789, 24.75
392.809, 25.375
392.829, 26.359375
392.849, 27.203125
392.869, 27.90625
392.889, 28.3125
392.909, 28.078125
392.929, 27.5
392.949, 26.90625
392.969, 26.03125
392.989, 25.359375
393.009, 25.953125
393.029, 27.3125
393.049, 28.203125
393.069, 28.53125
393.089, 28.734375
393.109, 29.3125
393.129, 30.390625
393.149, 30.859375
393.169, 29.5625
393.189, 27.8125
393.209, 27.65625
393.229, 29.40625
393.249, 30.984375
393.269, 30.90625
393.289, 30.234375
393.309, 30.46875
393.329, 31.578125
393.349, 32.1875
393.369, 32.03125
393.389, 31.46875
393.409, 30.28125
393.429, 28.28125
393.449, 26.015625
393.469, 26.203125
393.489, 29.140625
393.509, 31.4375
393.529, 29.96875
393.549, 25.859375
393.569, 22.921875
393.589, 22.484375
393.609, 22.625
393.629, 22.046875
393.649, 21.890625
393.669, 22.046875
393.689, 21.21875
393.709, 19.96875
393.729, 20.46875
393.749, 22.5625
393.769, 24.21875
393.789, 24.515625
393.809, 23.71875
393.829, 23.453125
393.849, 25.359375
393.869, 28.265625
393.889, 29.484375
393.909, 28.453125
393.929, 26.46875
393.949, 24.265625
393.969, 21.96875
393.989, 21.15625
394.009, 22.015625
394.029, 22.390625
394.049, 21.265625
394.069, 20.203125
394.089, 20.640625
394.109, 22.03125
394.129, 22.34375
394.149, 21.640625
394.169, 21.171875
394.189, 21.109375
394.209, 20.34375
394.229, 18.90625
394.249, 18.046875
394.269, 17.53125
394.289, 16.65625
394.309, 16.828125
394.329, 18.734375
394.349, 19.9375
394.369, 20.046875
394.389, 20.46875
394.409, 21.28125
394.429, 21.46875
394.449, 21.203125
394.469, 21.28125
394.489, 21.5
394.509, 21.03125
394.529, 20.1875
394.549, 19.65625
394.569, 19.453125
394.589, 19.5
394.609, 19.484375
394.629, 19.21875
394.649, 18.53125
394.669, 17.625
394.689, 16.953125
394.709, 16.109375
394.729, 14.7578125
394.749, 13.734375
394.769, 14.046875
394.789, 15.40625
394.809, 16.984375
394.829, 18.265625
394.849, 18.8125
394.869, 18.125
394.889, 16.328125
394.909, 14.0078125
394.929, 12.375
394.949, 11.3984375
394.969, 10.8125
394.989, 11.0078125
395.009, 12.015625
395.029, 13.0859375
395.049, 13.5703125
395.069, 14.1796875
395.089, 15.640625
395.109, 17.25
395.129, 17.78125
395.149, 17.1875
395.169, 16.6875
395.189, 16.734375
395.209, 16.171875
395.229, 14.65625
395.249, 13.5
395.269, 13.625
395.289, 13.796875
395.309, 12.828125
395.329, 11.625
395.349, 11.1875
395.369, 11.078125
395.389, 10.796875
395.409, 10.5703125
395.429, 10.6640625
395.449, 10.4921875
395.469, 9.6328125
395.489, 8.703125
395.509, 8.1796875
395.529, 7.57421875
395.549, 6.125
395.569, 4.50390625
395.589, 3.734375
395.609, 3.474609375
395.629, 3.021484375
395.649, 2.84375
395.669, 3.615234375
395.689, 4.63671875
395.709, 5.07421875
395.729, 5.26953125
395.749, 6.2734375
395.769, 7.93359375
395.789, 8.546875
395.809, 7.30078125
395.829, 5.4765625
395.849, 4.8828125
395.869, 5.23828125
395.889, 5.09765625
395.909, 4.92578125
395.929, 6.32421875
395.949, 8.4375
395.969, 8.6796875
395.989, 7.4140625
396.009, 7.44921875
396.029, 8.3828125
396.049, 7.93359375
396.069, 6.99609375
396.089, 7.390625
396.109, 8.0390625
396.129, 7.66015625
396.149, 6.8515625
396.169, 6.125
396.189, 5.2578125
396.209, 4.73828125
396.229, 5.21875
396.249, 6.0234375
396.269, 6.3515625
396.289, 6.44140625
396.309, 6.89453125
396.329, 7.375
396.349, 6.9375
396.369, 5.4609375
396.389, 3.947265625
396.409, 3.333984375
396.429, 3.228515625
396.449, 3.044921875
396.469, 3.216796875
396.489, 4.0390625
396.509, 4.8359375
396.529, 5.0234375
396.549, 5.015625
396.569, 4.94921875
396.589, 4.6796875
396.609, 4.2734375
396.629, 3.791015625
396.649, 2.82421875
396.669, 1.686523438
396.689, 1.264648438
396.709, 1.474609375
396.729, 1.3125
396.749, 0.6225585938
396.769, 0.623046875
396.789, 1.76171875
396.809, 2.900390625
396.829, 3.0234375
396.849, 2.642578125
396.869, 2.69140625
396.889, 2.85546875
396.909, 2.40234375
396.929, 1.607421875
396.949, 1.3515625
396.969, 1.904296875
396.989, 2.912109375
397.009, 3.71875
397.029, 3.611328125
397.049, 2.806640625
397.069, 2.279296875
397.089, 2.19140625
397.109, 1.775390625
397.129, 0.7426757812
397.149, -0.0693359375
397.169, 0.1291503906
397.189, 1.088867188
397.209, 2.15625
397.229, 3.203125
397.249, 3.82421875
397.269, 3.451171875
397.289, 2.201171875
397.309, 0.75
397.329, -0.4951171875
397.349, -1.192382812
397.369, -0.6806640625
397.389, 0.833984375
397.409, 2.13671875
397.429, 2.619140625
397.449, 2.9296875
397.469, 3.41796875
397.489, 3.54296875
397.509, 3.326171875
397.529, 3.203125
397.549, 2.41796875
397.569, 0.74609375
397.589, -0.08233642578
397.609, 0.9321289062
397.629, 2.43359375
397.649, 3.53125
397.669, 4.28125
397.689, 3.880859375
397.709, 1.96875
397.729, -0.003944396973
397.749, -1.263671875
397.769, -1.811523438
397.789, -1.387695312
397.809, -0.08648681641
397.829, 0.7983398438
397.849, 0.6899414062
397.869, 0.7915039062
397.889, 1.58203125
397.909, 1.557617188
397.929, 0.7543945312
397.949, 1.125976562
397.969, 2.22265625
397.989, 1.782226562
398.009, 0.4926757812
398.029, 0.615234375
398.049, 2.20703125
398.069, 3.841796875
398.089, 4.63671875
398.109, 4.37109375
398.129, 3.37890625
398.149, 2.322265625
398.169, 1.37109375
398.189, 0.3259277344
398.209, -0.4790039062
398.229, -0.7451171875
398.249, -0.9799804688
398.269, -1.30859375
398.289, -0.6655273438
398.309, 1.1953125
398.329, 2.546875
398.349, 2.3984375
398.369, 1.809570312
398.389, 1.733398438
398.409, 2.1328125
398.429, 2.673828125
398.449, 2.71875
398.469, 2.15625
398.489, 1.984375
398.509, 2.580078125
398.529, 2.80859375
398.549, 2.326171875
398.569, 2.419921875
398.589, 3.310546875
398.609, 3.76171875
398.629, 3.58984375
398.649, 3.689453125
398.669, 4.2265625
398.689, 4.88671875
398.709, 5.625
398.729, 5.57421875
398.749, 4.16015625
398.769, 2.884765625
398.789, 2.9453125
398.809, 2.654296875
398.829, 0.9990234375
398.849, -0.2751464844
398.869, -0.3315429688
398.889, -0.06689453125
398.909, -0.1259765625
398.929, -0.05038452148
398.949, 0.5146484375
398.969, 1.077148438
398.989, 1.28515625
399.009, 1.455078125
399.029, 1.990234375
399.049, 2.509765625
399.069, 2.431640625
399.089, 2.125
399.109, 1.982421875
399.129, 1.411132812
399.149, 0.564453125
399.169, 0.5390625
399.189, 1.280273438
399.209, 1.600585938
399.229, 1.5546875
399.249, 1.547851562
399.269, 1.1328125
399.289, 0.6259765625
399.309, 1.09375
399.329, 2.169921875
399.349, 2.4375
399.369, 1.28125
399.389, -0.4489746094
399.409, -1.099609375
399.429, -0.099609375
399.449, 1.002929688
399.469, 1.010742188
399.489, 0.953125
399.509, 1.514648438
399.529, 1.678710938
399.549, 1.297851562
399.569, 1.377929688
399.589, 1.486328125
399.609, 0.5327148438
399.629, -1.046875
399.649, -2.12890625
399.669, -2.279296875
399.689, -1.48046875
399.709, -0.4797363281
399.729, 0.1143188477
399.749, 0.6948242188
399.769, 1.4453125
399.789, 1.936523438
399.809, 1.94921875
399.829, 1.357421875
399.849, 0.3520507812
399.869, -0.2419433594
399.889, -0.2209472656
399.909, -0.5810546875
399.929, -1.364257812
399.949, -1.247070312
399.969, 0.1479492188
399.989, 2.09765625
400.009, 2.978515625
400.029, 0.6328125
400.049, -3.78125
400.069, -5.84375
400.089, -4.56640625
400.109, -2.642578125
400.129, -1.146484375
400.149, 0.5668945312
400.169, 2.34765625
400.189, 3.37890625
400.209, 3.1796875
400.229, 2.25390625
400.249, 1.495117188
400.269, 0.7768554688
400.289, -0.2335205078
400.309, -0.998046875
400.329, -0.9653320312
400.349, -0.2719726562
400.369, 0.1055908203
400.389, -0.27734375
400.409, -0.4211425781
400.429, 0.5302734375
400.449, 1.491210938
400.469, 1.076171875
400.489, -0.2448730469
400.509, -1.168945312
400.529, -1.125
400.549, -0.6376953125
400.569, -0.4670410156
400.589, -0.3081054688
400.609, 0.5727539062
400.629, 1.462890625
400.649, 1.450195312
400.669, 1.395507812
400.689, 1.7265625
400.709, 1.501953125
400.729, 1.109375
400.749, 1.369140625
400.769, 1.806640625
400.789, 2.291015625
400.809, 2.669921875
400.829, 1.911132812
400.849, 0.443359375
400.869, -0.1186523438
400.889, -0.09814453125
400.909, -0.5556640625
400.929, -1.196289062
400.949, -1.544921875
400.969, -1.55078125
400.989, -1.079101562
401.009, -0.1027832031
401.029, 1.14453125
401.049, 2.12890625
401.069, 2.498046875
401.089, 2.408203125
401.109, 1.524414062
401.129, -0.1433105469
401.149, -1.620117188
401.169, -2.490234375
401.189, -3.025390625
401.209, -3.1875
401.229, -2.923828125
401.249, -2.443359375
401.269, -1.848632812
401.289, -1.342773438
401.309, -1.010742188
401.329, -0.3681640625
401.349, 0.4365234375
401.369, 0.7661132812
401.389, 0.9921875
401.409, 1.236328125
401.429, 1.185546875
401.449, 1.321289062
401.469, 1.217773438
401.489, 0.298828125
401.509, -0.4609375
401.529, -0.4572753906
401.549, -0.328125
401.569, -0.2093505859
401.589, 0.2282714844
401.609, 1.131835938
401.629, 2.06640625
401.649, 2.228515625
401.669, 2.0234375
401.689, 2.08984375
401.709, 2.037109375
401.729, 1.845703125
401.749, 1.793945312
401.769, 1.502929688
401.789, 0.8413085938
401.809, 0.1324462891
401.829, -0.4975585938
401.849, -0.80859375
401.869, -0.5244140625
401.889, 0.04086303711
401.909, 0.525390625
401.929, 0.8520507812
401.949, 1.010742188
401.969, 1.1015625
401.989, 1.068359375
402.009, 1.146484375
402.029, 0.9614257812
402.049, 0.4230957031
402.069, 0.49609375
402.089, 1.205078125
402.109, 1.885742188
402.129, 1.506835938
402.149, -0.09765625
402.169, -0.7348632812
402.189, 0.5810546875
402.209, 0.9033203125
402.229, -1.110351562
402.249, -2.583984375
402.269, -1.836914062
402.289, -0.603515625
402.309, -0.0378112793
402.329, 0.6606445312
402.349, 1.693359375
402.369, 2.12890625
402.389, 1.586914062
402.409, 1.044921875
402.429, 1.083984375
402.449, 1.018554688
402.469, 0.79296875
402.489, 0.8999023438
402.509, 1.041015625
402.529, 0.5463867188
402.549, -0.8393554688
402.569, -2.1796875
402.589, -2.515625
402.609, -2.5703125
402.629, -2.724609375
402.649, -2.8828125
402.669, -3.30859375
402.689, -3.46875
402.709, -3.017578125
402.729, -2.583984375
402.749, -2.09375
402.769, -1.545898438
402.789, -1.48046875
402.809, -1.694335938
402.829, -1.889648438
402.849, -1.94921875
402.869, -1.678710938
402.889, -1.453125
402.909, -1.895507812
402.929, -2.689453125
402.949, -3.37890625
402.969, -3.884765625
402.989, -4.0390625
403.009, -3.8203125
403.029, -3.52734375
403.049, -3.140625
403.069, -2.630859375
