time,speedReference
392.23, 0
392.337, 0
392.447, 0
392.553, 0
392.662, 0
392.77, 0
392.878, 2290
392.985, 5440
393.092, 5440
393.201, 5440
393.308, 5440
393.415, 5440
393.518, 5440
393.622, 5440
393.729, 5440
393.833, 5440
393.942, 5440
394.052, 5440
394.16, 5440
394.269, 5440
394.381, 5440
394.488, 5440
394.594, 5440
394.701, 5440
394.812, 5440
394.922, 5440
395.031, 5440
395.143, 5440
395.252, 5440
395.364, 5440
395.471, 5440
395.583, 5440
395.689, 5440
395.796, 5440
395.905, 5440
396.014, 5440
396.121, 5440
396.228, 5440
396.337, 5440
396.443, 5440
396.55, 5440
396.66, 5440
396.766, 5440
396.872, 5440
396.979, 5440
397.091, 5440
397.2, 5440
397.309, 5440
397.421, 5440
397.531, 5440
397.637, 5440
397.744, 5440
397.85, 5440
397.959, 5440
398.069, 5440
398.173, 5440
398.282, 5440
398.388, 5440
398.479, 5440
398.586, 5440
398.695, 5440
398.806, 5440
398.915, 5440
399.021, 5440
399.131, 5440
399.243, 5440
399.349, 5440
399.456, 5440
399.563, 5440
399.669, 5440
399.781, 5440
399.893, 5440
400.005, 5440
400.114, 5440
400.221, 5440
400.325, 5440
400.437, 5440
400.546, 5440
400.656, 5440
400.762, 5440
400.869, 5440
400.975, 5440
401.085, 5440
401.191, 5440
401.297, 5440
401.405, 5440
401.511, 5440
401.615, 5440
401.727, 5440
401.836, 5440
401.943, 5440
402.052, 5440
402.161, 5440
402.271, 5440
402.375, 5440
402.486, 5440
402.593, 5440
402.697, 5440
402.809, 5440
402.915, 3804
403.025, 0
403.128, 0
403.235, 0
403.341, 0
403.448, 0
403.555, 0
403.667, 0
403.776, 0
403.883, 0
403.992, 0
404.099, 0
404.206, 0
404.315, 0
404.424, 0
404.531, 0
404.638, 0
404.747, 0
404.857, 0
404.963, 0
405.072, 0
405.179, 0
405.285, 0
405.392, 0
405.498, 0
405.605, 0
405.712, 0
405.818, 0
405.925, 0
406.029, 0
406.135, 0
406.239, 0
406.351, 4362
406.46, 5440
406.57, 5440
406.676, 5440
406.783, 5440
406.892, 5440
406.999, 5440
407.105, 5440
407.215, 5440
407.321, 5440
407.412, 5440
407.518, 5440
407.628, 5440
407.736, 5440
407.843, 5440
407.95, 5440
408.057, 5440
408.163, 5440
408.27, 5440
408.379, 5440
408.485, 5440
408.576, 5440
408.685, 5440
408.795, 5440
408.904, 5440
409.013, 5440
409.122, 5440
409.231, 5440
409.341, 5440
409.447, 5440
409.556, 5440
409.663, 5440
409.767, 5440
409.869, 5440
409.975, 5440
410.081, 5440
410.189, 5440
410.298, 5440
410.404, 5440
410.513, 5440
410.62, 5440
410.725, 5440
410.834, 5440
410.944, 5440
411.05, 5440
411.159, 5440
411.266, 5440
411.375, 5440
411.482, 5440
411.588, 5440
411.695, 5440
411.802, 5440
411.911, 5440
412.018, 5440
412.124, 5440
412.236, 5440
412.34, 5440
412.449, 5440
412.556, 5440
412.665, 5440
412.772, 5440
412.863, 5440
412.972, 5440
413.082, 5440
413.191, 5440
413.295, 5440
413.404, 5440
413.511, 5440
413.623, 5440
413.729, 5440
413.82, 5440
413.926, 5440
414.035, 5440
414.142, 5440
414.252, 5440
414.358, 5440
414.465, 5440
414.571, 5440
414.662, 5440
414.768, 5440
414.875, 5440
414.984, 5440
415.093, 5440
415.203, 5440
415.312, 5440
415.422, 5440
415.531, 5440
415.64, 5440
415.749, 5440
415.859, 5440
415.968, 5440
416.078, 5440
416.188, 5440
416.298, 5440
416.405, 5440
416.517, 5440
416.626, 5440
416.735, 5440
416.842, 5440
416.954, 5440
417.063, 5440
417.17, 5440
417.276, 5440
417.383, 5440
417.489, 5440
417.596, 5440
417.705, 5440
417.812, 5440
417.923, 5440
418.029, 5440
418.138, 5440
418.245, 5440
418.354, 5440
418.464, 5440
418.556, 5440
418.666, 5440
418.772, 5440
418.879, 5440
418.986, 5440
419.092, 5440
419.199, 5440
419.306, 5440
419.412, 5440
419.519, 5440
419.63, 5440
419.721, 5440
419.83, 5440
419.94, 5440
420.049, 5440
420.159, 5440
420.268, 5440
420.374, 5440
420.478, 5440
420.59, 5440
420.697, 5440
420.803, 5440
420.91, 5440
421.022, 5440
421.128, 5440
421.232, 5440
421.339, 5440
421.448, 5440
421.557, 5440
421.666, 5440
421.776, 5440
421.885, 5440
421.995, 5440
422.104, 5440
422.213, 5440
422.323, 5440
422.429, 5440
422.536, 5440
422.645, 5440
422.754, 5440
422.864, 5440
422.974, 5440
423.083, 5440
423.192, 5440
423.299, 5440
423.408, 5440
423.518, 5440
423.625, 5440
423.734, 5440
423.84, 5440
423.931, 5440
424.037, 5440
424.144, 5440
424.248, 5440
424.36, 5440
424.469, 5440
424.576, 5440
424.682, 5440
424.786, 5440
424.89, 5440
424.994, 5440
425.1, 5440
425.208, 5440
425.317, 5440
425.426, 5440
425.535, 5440
425.645, 5440
425.751, 5440
425.861, 5440
425.953, 5440
426.063, 5440
426.172, 5440
426.281, 5440
426.391, 5440
426.5, 5440
426.606, 5440
426.716, 5440
426.823, 5440
426.932, 5440
427.041, 5440
427.148, 5440
427.257, 5440
427.366, 5440
427.478, 5440
427.587, 5440
427.697, 5440
427.807, 5440
427.913, 5440
428.019, 5440
428.129, 5440
428.238, 5440
428.345, 5440
428.451, 5440
428.561, 5440
428.67, 5440
428.78, 5440
428.889, 5440
428.996, 5440
429.102, 5440
429.195, 5440
429.304, 5440
429.411, 5440
429.518, 5440
429.628, 5440
429.737, 5440
429.844, 5440
429.956, 5440
430.062, 5440
430.174, 5440
430.281, 5440
430.39, 5440
430.5, 5440
430.606, 5440
430.716, 5440
430.825, 5440
430.932, 5440
431.038, 5440
431.148, 5440
431.254, 5440
431.363, 5440
431.47, 5440
431.58, 5440
431.689, 5440
431.796, 5440
431.902, 5440
432.009, 5440
432.118, 5440
432.228, 5440
432.334, 5440
432.444, 5440
432.55, 5440
432.657, 5440
432.764, 5440
432.867, 5440
432.979, 5440
433.086, 5440
433.195, 5440
433.305, 5440
433.413, 2277
433.52, 0
433.627, 0
433.736, 0
433.843, 0
433.949, 0
434.056, 0
434.16, 0
434.269, 0
434.378, 0
434.485, 0
434.592, 0
434.696, 0
434.802, 0
434.909, 0
435.015, 0
435.106, 0
435.215, 0
435.319, 0
435.428, 0
435.532, 0
435.642, 0
435.751, 0
435.86, 0
435.967, 0
436.077, 0
436.183, 0
436.29, 0
436.402, 0
436.511, 0
436.618, 0
436.727, 0
436.836, 0
436.943, 0
437.049, 0
437.156, 0
437.263, 0
437.369, 0
437.48, 0
437.586, 0
437.69, 0
437.802, 0
437.912, 0
438.021, 0
438.13, 0
438.24, 0
438.349, 0
438.458, 0
438.565, 1417
438.669, 5440
438.775, 5440
438.885, 5440
438.992, 5440
439.104, 5440
439.213, 5440
439.319, 5440
439.429, 5440
439.541, 5440
439.65, 5440
439.755, 5440
439.861, 5440
439.968, 5440
440.077, 5440
440.189, 5440
440.295, 5440
440.405, 5440
440.514, 5440
440.626, 5440
440.736, 5440
440.84, 5440
440.952, 5440
441.058, 5440
441.165, 5440
441.274, 5440
441.384, 5440
441.493, 5440
441.599, 5440
441.709, 5440
441.818, 5440
441.93, 5440
442.036, 5440
442.143, 5440
442.252, 5440
442.356, 5440
442.464, 5440
442.572, 5440
442.681, 5440
442.786, 5440
442.892, 5440
442.999, 5440
443.108, 5440
443.212, 5440
443.324, 5440
443.436, 5440
443.542, 5440
443.649, 5440
443.758, 5440
443.865, 5440
443.974, 5440
444.081, 5440
444.187, 5440
444.294, 5440
444.406, 5440
444.516, 5440
444.622, 5440
444.729, 5440
444.838, 5440
444.948, 5440
445.054, 5440
445.163, 5440
445.274, 5440
445.38, 5440
445.489, 5440
445.598, 5440
445.71, 5440
445.817, 5440
445.924, 5440
446.031, 5440
446.137, 5440
446.243, 5440
446.353, 5440
446.462, 5440
446.566, 5440
446.672, 5440
446.779, 5440
446.886, 5440
446.992, 5440
447.099, 5440
447.203, 5440
447.31, 5440
447.419, 5440
447.525, 5440
447.637, 5440
447.743, 5440
447.85, 5440
447.959, 5440
448.066, 5440
448.173, 5440
448.282, 5440
448.392, 5440
448.498, 5440
448.605, 5440
448.714, 5440
448.823, 5440
448.93, 5440
449.039, 5440
449.146, 5440
449.25, 5440
449.354, 5440
449.46, 5440
449.57, 5440
449.676, 5440
449.78, 5440
449.889, 5440
449.998, 5440
450.105, 5440
450.214, 5440
450.321, 5440
450.43, 5440
450.536, 5440
450.644, 5440
450.753, 5440
450.862, 5440
450.971, 5440
451.081, 5440
451.19, 5440
451.299, 5440
451.406, 5440
451.515, 5440
451.622, 5440
451.729, 5440
451.838, 5440
451.948, 5440
452.054, 5440
452.158, 5440
452.267, 3476
452.377, 0
452.488, 0
452.6, 0
452.707, 0
452.816, 0
452.923, 0
453.03, 0
453.138, 0
453.245, 0
453.352, 0
453.461, 0
453.568, 0
453.68, 0
453.786, 0
453.893, 0
454, 0
454.106, 0
454.213, 0
454.319, 0
454.41, 0
454.516, 0
454.628, 0
454.734, 0
454.825, 0
454.931, 0
455.038, 0
455.147, 0
455.256, 0
455.368, 0
455.478, 0
455.584, 0
455.691, 0
455.8, 0
455.91, 0
456.016, 0
456.126, 0
456.235, 0
456.344, 0
456.448, 0
456.558, 0
456.667, 3707
456.777, 5440
456.888, 5440
456.998, 5440
457.107, 5440
457.217, 5440
457.326, 5440
457.435, 5440
457.542, 5440
457.646, 5440
457.758, 5440
457.867, 5440
457.976, 5440
458.086, 5440
458.195, 5440
458.302, 5440
458.408, 5440
458.518, 5440
458.627, 5440
458.737, 5440
458.843, 5440
458.955, 5440
459.062, 5440
459.168, 5440
459.275, 5440
459.381, 5440
459.488, 5440
459.597, 5440
459.704, 5440
459.816, 5440
459.925, 5440
460.037, 5440
460.144, 5440
460.25, 5440
460.357, 5440
460.469, 5440
460.578, 5440
460.687, 5440
460.797, 5440
460.904, 5440
461.013, 5440
461.12, 2822
461.224, 0
461.328, 0
461.437, 0
461.543, 0
461.645, 0
461.751, 0
461.863, 0
461.975, 0
462.082, 0
462.191, 0
462.301, 0
462.41, 0
462.519, 0
462.626, 0
462.735, 0
462.838, 0
462.945, 218
463.054, 4580
463.159, 5440
463.262, 5440
463.369, 5440
463.476, 5440
463.585, 5440
463.694, 5440
463.804, 5440
463.914, 5440
464.023, 5440
464.135, 5440
464.244, 5440
464.335, 5440
464.444, 5440
464.55, 5440
464.657, 5440
464.761, 5440
464.87, 5440
464.979, 5440
465.089, 5440
465.195, 5440
465.305, 5440
465.411, 5440
465.52, 5440
465.627, 5440
465.731, 5440
465.843, 5440
465.952, 5440
466.061, 5440
466.171, 5440
466.277, 5440
466.386, 5440
466.493, 5440
466.602, 5440
466.709, 5440
466.816, 5440
466.925, 5440
467.032, 5440
467.141, 5440
467.253, 5440
467.363, 5440
467.469, 5440
467.575, 5440
467.685, 5440
467.794, 5440
467.9, 5440
468.007, 5440
468.117, 5440
468.226, 5440
468.332, 5440
468.434, 5440
468.546, 5440
468.655, 5440
468.764, 5440
468.871, 5440
468.977, 5440
469.084, 5440
469.191, 5440
469.294, 5440
469.401, 5440
469.508, 5440
469.615, 5440
469.721, 5440
469.833, 5440
469.939, 5440
470.048, 5440
470.155, 5440
470.264, 5440
470.371, 5440
470.48, 5440
470.59, 5440
470.696, 5440
470.806, 5440
470.912, 5440
471.003, 5440
471.111, 5440
471.218, 5440
471.327, 5440
471.434, 5440
471.543, 5440
471.655, 5440
471.767, 5440
471.876, 5440
471.983, 5440
472.095, 5440
472.204, 5440
472.313, 5440
472.423, 5440
472.532, 5440
472.641, 5440
472.748, 5440
472.851, 5440
472.958, 5440
473.065, 5440
473.158, 5440
473.264, 5440
473.374, 5440
473.483, 5440
473.593, 5440
473.702, 5440
473.811, 5440
473.918, 5440
474.024, 5440
474.131, 5440
474.24, 5440
474.344, 5440
474.45, 5440
474.557, 5440
474.666, 5440
474.773, 5440
474.882, 5440
474.992, 5440
475.098, 5440
475.189, 5440
475.295, 5440
475.405, 5440
475.517, 5440
475.623, 5440
475.732, 5440
475.839, 5440
475.948, 5440
476.055, 5440
476.164, 5440
476.271, 5440
476.38, 5440
476.49, 5440
476.596, 5440
476.698, 5440
476.804, 5440
476.911, 5440
477.018, 5440
477.124, 5440
477.233, 5440
477.34, 5440
477.449, 5440
477.559, 5440
477.665, 5440
477.775, 5440
477.881, 5440
477.988, 5440
478.094, 5440
478.201, 5440
478.304, 5440
478.414, 5440
478.523, 5440
478.633, 5440
478.739, 5440
478.846, 5440
478.955, 5440
479.067, 5440
479.176, 5440
479.286, 5440
479.395, 5440
479.505, 5440
479.616, 5440
479.726, 5440
479.832, 5440
479.936, 5440
480.048, 5440
480.158, 5440
480.264, 5440
480.368, 5440
480.474, 5440
480.581, 5440
480.688, 5440
480.791, 5440
480.898, 5440
481.005, 5440
481.115, 5440
481.225, 5440
481.332, 5440
481.441, 5440
481.553, 5440
481.664, 5440
481.77, 5440
481.874, 5440
481.983, 5440
482.093, 5440
482.202, 5440
482.311, 5440
482.402, 5440
482.509, 5440
482.621, 5440
482.727, 5440
482.834, 5440
482.94, 5440
483.031, 5440
483.137, 5440
483.244, 5440
483.351, 5440
483.457, 5440
483.563, 5440
483.665, 5440
483.771, 5440
483.878, 5440
483.987, 5440
484.094, 5440
484.203, 5440
484.308, 5440
484.414, 5440
484.52, 5440
484.624, 5440
484.733, 5440
484.84, 5440
484.946, 5440
485.053, 5440
485.164, 5440
485.273, 5440
485.382, 5440
485.489, 5440
485.595, 5440
485.705, 5440
485.814, 5440
485.923, 5440
486.032, 5440
486.142, 5440
486.251, 5440
486.363, 5440
486.475, 5440
486.582, 5440
486.688, 5440
486.794, 5440
486.901, 5440
487.008, 2931
487.12, 0
487.229, 0
487.333, 0
487.439, 0
487.546, 0
487.656, 0
487.762, 0
487.874, 0
487.981, 0
488.093, 0
488.202, 0
488.309, 0
488.415, 0
488.522, 0
488.632, 0
488.741, 0
488.85, 0
488.959, 0
489.066, 0
489.17, 0
489.271, 0
489.377, 0
489.485, 0
489.594, 0
489.706, 0
489.815, 0
489.921, 0
490.031, 0
490.137, 0
490.247, 0
490.356, 0
490.465, 0
490.575, 0
490.684, 0
490.793, 0
490.9, 0
491.009, 0
491.113, 0
491.217, 0
491.326, 0
491.435, 0
491.545, 2072
491.654, 5440
491.745, 5440
491.849, 5440
491.956, 5440
492.062, 5440
492.169, 5440
492.276, 5440
492.385, 5440
492.494, 5440
492.601, 5440
492.707, 5440
492.814, 5440
492.92, 5440
493.03, 5440
493.139, 5440
493.248, 5440
493.354, 5440
493.445, 5440
493.554, 5440
493.661, 5440
493.767, 5440
493.876, 5440
493.986, 5440
494.092, 5440
494.204, 5440
494.314, 5440
494.423, 5440
494.532, 5440
494.642, 5440
494.751, 5440
494.86, 5440
494.97, 5440
495.079, 5440
495.188, 5440
495.298, 5440
495.407, 5440
495.514, 5440
495.624, 5440
495.73, 5440
495.837, 5440
495.946, 5440
496.053, 5440
496.162, 5440
496.268, 5440
496.359, 5440
496.468, 5440
496.577, 5440
496.687, 5440
496.797, 5440
496.907, 5440
497.014, 5440
497.12, 5440
497.229, 5440
497.336, 5440
497.448, 5440
497.554, 5440
497.661, 5440
497.77, 5440
497.88, 5440
497.989, 5440
498.093, 5440
498.202, 5440
498.312, 5440
498.418, 5440
498.525, 5440
498.632, 5440
498.738, 5440
498.845, 5440
498.955, 5440
499.064, 5440
499.171, 5440
499.277, 5440
499.384, 5440
499.493, 5440
499.6, 5440
499.706, 5440
499.813, 5440
499.917, 5440
500.029, 5440
500.136, 5440
500.242, 5440
500.351, 5440
500.461, 5440
500.57, 5440
500.68, 5440
500.789, 5440
500.898, 5440
501.007, 5440
501.114, 5440
501.221, 5440
501.33, 5440
501.436, 5440
501.543, 5440
501.652, 5440
501.761, 5440
501.865, 5440
501.972, 5440
502.081, 5440
502.191, 5440
502.295, 5440
502.401, 5440
502.508, 5440
502.617, 5440
502.724, 5440
502.831, 5440
502.942, 5440
503.051, 5440
503.161, 5440
503.27, 5440
503.374, 5440
503.481, 5440
503.593, 5440
503.7, 5440
503.809, 5440
503.915, 5440
504.025, 5440
504.132, 5440
504.243, 5440
504.35, 5440
504.454, 5440
504.566, 5440
504.675, 5440
504.781, 5440
504.888, 5440
504.994, 5440
505.098, 5440
505.205, 5440
505.315, 5440
505.424, 5440
505.531, 5440
505.637, 5440
505.744, 5440
505.851, 5440
505.957, 5440
506.064, 5440
506.173, 5440
506.283, 5440
506.389, 5440
506.496, 5440
506.6, 5440
506.706, 5440
506.816, 5440
506.927, 5440
507.037, 5440
507.146, 5440
507.255, 5440
507.359, 3476
507.463, 0
507.57, 0
507.674, 0
507.783, 0
507.892, 0
508.004, 0
508.114, 0
508.224, 0
508.33, 0
508.437, 0
508.544, 0
508.65, 0
508.759, 0
508.869, 0
508.978, 0
509.084, 0
509.194, 0
509.297, 0
509.388, 0
509.497, 0
509.603, 0
509.694, 0
509.8, 0
509.907, 0
510.016, 0
510.12, 0
510.226, 0
510.317, 0
510.423, 0
510.535, 0
510.642, 0
510.751, 0
510.861, 0
510.973, 0
511.079, 0
511.186, 0
511.293, 0
511.405, 0
511.511, 0
511.618, 0
511.724, 0
511.839, 0
511.948, 2726
512.055, 5440
512.164, 5440
512.274, 5440
512.383, 5440
512.49, 5440
512.599, 5440
512.703, 5440
512.807, 5440
512.914, 5440
513.023, 5440
513.13, 5440
513.236, 5440
513.343, 5440
513.449, 5440
513.559, 5440
513.668, 5440
513.775, 5440
513.886, 5440
513.993, 5440
514.103, 5440
514.209, 5440
514.316, 5440
514.423, 5440
514.529, 5440
514.641, 5440
514.748, 5440
514.857, 5440
514.966, 5440
515.076, 5440
515.184, 5440
515.275, 5440
515.384, 5440
515.491, 5440
515.6, 5440
515.71, 5440
515.819, 5440
515.928, 5440
516.032, 5440
516.141, 5440
516.248, 5440
516.359, 5440
516.468, 5440
516.577, 5440
516.686, 5440
516.793, 5440
516.902, 5440
517.009, 5440
517.118, 5440
517.228, 5440
517.334, 5440
517.446, 5440
517.552, 5440
517.661, 5440
517.769, 5440
517.873, 5440
517.982, 5440
518.088, 5440
518.198, 5440
518.305, 5440
518.411, 5440
518.515, 5440
518.622, 5440
518.732, 5440
518.841, 5440
518.948, 5440
519.054, 5440
519.164, 5440
519.273, 5440
519.379, 5440
519.489, 5440
519.599, 5440
519.707, 5440
519.814, 5440
519.924, 5440
520.03, 5440
520.137, 5440
520.246, 5440
520.355, 5440
520.465, 5440
520.571, 5440
520.678, 5440
520.787, 5440
520.896, 5440
521.008, 5440
521.115, 5440
521.224, 5440
521.332, 5440
521.443, 5440
521.55, 5440
521.662, 5440
521.768, 5440
521.875, 5440
521.982, 5440
522.091, 5440
522.201, 5440
522.307, 5440
522.413, 5440
522.52, 5440
522.626, 5440
522.733, 5440
522.842, 1077
522.952, 0
523.058, 0
523.168, 0
523.277, 0
523.381, 0
523.487, 0
523.597, 0
523.707, 0
523.812, 0
523.917, 0
524.023, 0
524.13, 0
524.234, 0
524.343, 0
524.45, 0
524.559, 0
524.668, 0
524.778, 0
524.887, 0
524.993, 0
525.103, 0
525.207, 0
525.313, 0
525.42, 763
525.527, 5016
525.633, 5440
525.74, 5440
525.849, 5440
525.959, 5440
526.068, 5440
526.177, 5440
526.286, 5440
526.396, 5440
526.505, 5440
526.615, 5440
526.724, 5440
526.831, 5440
526.937, 5440
527.044, 5440
527.156, 5440
527.265, 5440
527.374, 5440
527.484, 5440
527.593, 5440
527.7, 5440
527.806, 5440
527.915, 5440
528.022, 5440
528.134, 5440
528.243, 5440
528.353, 5440
528.462, 5440
528.572, 5440
528.676, 5440
528.782, 5440
528.891, 5440
528.995, 5440
529.102, 5440
529.208, 5440
529.301, 5440
529.408, 5440
529.517, 5440
529.628, 5440
529.734, 5440
529.841, 5440
529.947, 5440
530.054, 5440
530.161, 5440
530.267, 5440
530.374, 5440
530.481, 5440
530.59, 5440
530.696, 5440
530.803, 5440
530.909, 5440
531.013, 5440
531.12, 5440
531.23, 5440
531.337, 5440
531.444, 5440
531.55, 5440
531.657, 5440
531.763, 5440
531.854, 5440
531.96, 5440
532.067, 5440
532.173, 5440
532.283, 5440
532.394, 5440
532.504, 5440
532.613, 5440
532.72, 5440
532.824, 5440
532.928, 5440
533.034, 5440
533.141, 5440
533.252, 5440
533.359, 5440
533.463, 5440
533.569, 5440
533.676, 5440
533.785, 5440
533.894, 5440
533.999, 5440
534.11, 5440
534.217, 5440
534.323, 5440
534.433, 5440
534.542, 5440
534.649, 5440
534.752, 5440
534.862, 5440
534.971, 5440
535.078, 5440
535.188, 5440
535.294, 5440
535.406, 5440
535.512, 5440
535.622, 5440
535.729, 5440
535.838, 5440
535.947, 5440
536.054, 5440
536.163, 5440
536.27, 5440
536.376, 5440
536.483, 5440
536.59, 5440
536.696, 5440
536.806, 5440
536.915, 5440
537.025, 5440
537.134, 5440
537.24, 5440
537.331, 5440
537.438, 5440
537.549, 5440
537.659, 5440
537.765, 5440
537.877, 5440
537.989, 5440
538.096, 5440
538.205, 5440
538.315, 5440
538.422, 5440
538.531, 5440
538.641, 5440
538.744, 5440
538.851, 5440
538.961, 5440
539.067, 5440
539.174, 5440
539.281, 5440
539.387, 5440
539.494, 5440
539.604, 5440
539.71, 5440
539.816, 5440
539.925, 5440
540.033, 5440
540.143, 5440
540.249, 5440
540.356, 5440
540.462, 5440
540.567, 5440
540.67, 5440
540.782, 5440
540.891, 5440
541.001, 5440
541.111, 5440
541.221, 5440
541.331, 5440
541.44, 5440
541.549, 5440
541.653, 5440
541.759, 5440
541.869, 5440
541.973, 5440
542.082, 5440
542.189, 5440
542.299, 5440
542.408, 5440
542.515, 5440
542.627, 5440
542.734, 5440
542.843, 5440
542.952, 5440
543.056, 5440
543.165, 5440
543.274, 5440
543.379, 5440
543.486, 5440
543.594, 5440
543.701, 5440
543.805, 5440
543.914, 5440
544.023, 5440
544.13, 5440
544.234, 5440
544.343, 5440
544.447, 5440
544.557, 5440
544.663, 5440
544.775, 5440
544.884, 5440
544.994, 5440
545.103, 5440
545.207, 5440
545.314, 5440
545.417, 5440
545.525, 5440
545.631, 5440
545.74, 5440
545.844, 5440
545.956, 5440
546.062, 5440
546.166, 5440
546.273, 5440
546.383, 5440
546.489, 5440
546.599, 5440
546.708, 5440
546.814, 5440
546.921, 5440
547.028, 5440
547.137, 5440
547.246, 5440
547.35, 5440
547.46, 5440
547.569, 5440
547.675, 5440
547.779, 5440
547.87, 5440
547.979, 5440
548.085, 5440
548.193, 5440
548.301, 5440
548.408, 5440
548.513, 5440
548.624, 5440
548.734, 5440
548.845, 5440
548.957, 5440
549.067, 5440
549.173, 5440
549.28, 5440
549.386, 5440
549.49, 5440
549.596, 5440
549.703, 5440
549.815, 5440
549.925, 5440
550.028, 5440
550.135, 5440
550.244, 5440
550.353, 5440
550.46, 5440
550.567, 5440
550.676, 5440
550.782, 5440
550.886, 5440
550.993, 5440
551.102, 5440
551.209, 5440
551.315, 5440
551.422, 5440
551.531, 5440
551.641, 5440
551.75, 5440
551.857, 5440
551.966, 5440
552.072, 5440
552.182, 5440
552.289, 5440
552.4, 5440
552.507, 5440
552.616, 5440
552.723, 5440
552.832, 5440
552.939, 5440
553.048, 4458
553.158, 96
553.268, 0
553.38, 0
553.486, 0
553.598, 0
553.704, 0
553.812, 0
553.921, 0
554.033, 0
554.139, 0
554.249, 0
554.355, 0
554.462, 0
554.568, 0
554.659, 0
554.765, 0
554.875, 0
554.978, 0
555.085, 0
555.192, 0
555.299, 0
555.405, 0
555.509, 0
555.615, 0
555.722, 0
555.831, 0
555.938, 0
556.047, 0
556.153, 0
556.244, 0
556.353, 0
556.46, 0
556.552, 0
556.659, 0
556.768, 0
556.875, 0
556.984, 0
557.094, 0
557.2, 0
557.31, 0
557.416, 0
557.528, 0
557.638, 0
557.747, 0
557.853, 0
557.963, 0
558.07, 0
558.176, 0
558.267, 0
558.376, 0
558.485, 0
558.595, 0
558.701, 2508
558.808, 5440
558.911, 5440
559.019, 5440
559.127, 5440
559.237, 5440
559.344, 5440
559.453, 5440
559.562, 5440
559.668, 5440
559.772, 5440
559.879, 5440
559.985, 5440
560.092, 5440
560.196, 5440
560.303, 5440
560.412, 5440
560.519, 5440
560.628, 5440
560.735, 5440
560.841, 5440
560.951, 5440
561.058, 5440
561.165, 5440
561.274, 5440
561.377, 5440
561.487, 5440
561.596, 5440
561.706, 5440
561.814, 5440
561.921, 5440
562.028, 5440
562.137, 5440
562.243, 5440
562.35, 5440
562.459, 5440
562.566, 5440
562.672, 5440
562.779, 5440
562.886, 5440
562.989, 5440
563.096, 5440
563.202, 5440
563.309, 5440
563.415, 5440
563.522, 5440
563.632, 5440
563.738, 5440
563.85, 5440
563.959, 5440
564.05, 5440
564.156, 5440
564.268, 5440
564.378, 5440
564.487, 5440
564.596, 5440
564.7, 5440
564.81, 5440
564.914, 5440
565.023, 5440
565.13, 5440
565.236, 5440
565.346, 5440
565.455, 5440
565.565, 5440
565.674, 5440
565.784, 5440
565.894, 5440
566, 5440
566.109, 5440
566.219, 5440
566.325, 5440
566.435, 5440
566.541, 5440
566.651, 5440
566.757, 5440
566.864, 5440
566.973, 5440
567.082, 5440
567.189, 5440
567.298, 5440
567.407, 5440
567.514, 5440
567.626, 5440
567.736, 5440
567.845, 5440
567.952, 5440
568.055, 5440
568.16, 5440
568.266, 5440
568.373, 5440
568.484, 5440
568.594, 5440
568.703, 5440
568.813, 5440
568.922, 5440
569.031, 5440
569.143, 5440
569.25, 5440
569.359, 5440
569.469, 5440
569.575, 5440
569.687, 5440
569.796, 5440
569.903, 5440
570.012, 5440
570.122, 5440
570.231, 5440
570.337, 5440
570.444, 5440
570.556, 5440
570.665, 5440
570.775, 5440
570.884, 5440
570.993, 5440
571.103, 5440
571.209, 5440
571.315, 5440
571.425, 5440
571.534, 5440
571.641, 5440
571.752, 5440
571.859, 5440
571.968, 5440
572.075, 5440
572.184, 5440
572.291, 5440
572.4, 5440
572.51, 5440
572.619, 5440
572.725, 5440
572.833, 5440
572.939, 5440
573.045, 5440
573.152, 5440
573.261, 2822
573.37, 0
573.48, 0
573.589, 0
573.698, 0
573.805, 0
573.915, 0
574.021, 0
574.128, 0
574.24, 0
574.349, 0
574.458, 0
574.569, 0
574.678, 0
574.787, 0
574.894, 0
575, 0
575.107, 0
575.213, 0
575.323, 0
575.432, 0
575.542, 0
575.651, 0
575.758, 0
575.864, 0
575.971, 0
576.077, 0
576.182, 0
576.291, 0
576.401, 0
576.505, 0
576.611, 0
576.72, 0
576.829, 0
576.936, 0
577.046, 0
577.155, 0
577.262, 0
577.374, 0
577.481, 0
577.587, 0
577.694, 0
577.803, 2726
577.91, 5440
578.016, 5440
578.126, 5440
578.238, 5440
578.347, 5440
578.453, 5440
578.555, 5440
578.661, 5440
578.768, 5440
578.874, 5440
578.983, 5440
579.093, 5440
579.197, 5440
579.309, 5440
579.418, 5440
579.527, 5440
579.634, 5440
579.746, 5440
579.855, 5440
579.961, 5440
580.071, 5440
580.177, 5440
580.287, 5440
580.398, 5440
580.489, 5440
580.598, 5440
580.705, 5440
580.816, 5440
580.926, 5440
581.03, 5440
581.137, 5440
581.249, 5440
581.359, 5440
581.468, 5440
581.574, 5440
581.665, 5440
581.774, 1732
581.883, 0
581.993, 0
582.096, 0
582.205, 0
582.312, 0
582.424, 0
582.53, 0
582.64, 0
582.744, 0
582.854, 0
582.965, 0
583.072, 0
583.181, 0
583.285, 0
583.397, 0
583.506, 0
583.616, 0
583.726, 0
583.835, 0
583.939, 436
584.043, 4580
584.15, 5440
584.259, 5440
584.365, 5440
584.472, 5440
584.578, 5440
584.689, 5440
584.8, 5440
584.907, 5440
585.017, 5440
585.126, 5440
585.232, 5440
