time,torque
420.718, 100
420.827, 100
420.934, 100
421.043, 100
421.15, 100
421.254, 100
421.36, 100
421.47, 100
421.579, 100
421.689, 100
421.798, 100
421.907, 100
422.017, 100
422.128, 100
422.235, 100
422.344, 100
422.451, 100
422.557, 100
422.666, 100
422.773, 100
422.864, 100
422.973, 100
423.083, 100
423.192, 100
423.299, 100
423.408, 100
423.518, 100
423.624, 100
423.734, 100
423.84, 100
423.931, 100
424.037, 100
424.144, 100
424.248, 100
424.359, 100
424.469, 100
424.575, 100
424.682, 100
424.786, 100
424.89, 100
424.994, 100
425.1, 100
425.207, 100
425.317, 100
425.426, 100
425.535, 100
425.644, 100
425.751, 100
425.86, 100
425.953, 100
426.062, 100
426.171, 100
426.281, 100
426.391, 100
426.5, 100
426.606, 100
426.716, 100
426.822, 100
426.931, 100
427.041, 100
427.147, 100
427.257, 100
427.366, 100
427.478, 100
427.587, 100
427.696, 100
427.806, 100
427.913, 100
428.019, 100
428.129, 100
428.238, 100
428.345, 100
428.451, 100
428.561, 100
428.67, 100
428.78, 100
428.889, 100
428.996, 100
429.102, 100
429.195, 100
429.304, 100
429.41, 100
429.517, 100
429.628, 100
429.737, 100
429.843, 100
429.955, 100
430.062, 100
430.174, 100
430.281, 100
430.39, 100
430.499, 100
430.606, 100
430.715, 100
430.824, 100
430.932, 100
431.038, 100
431.148, 100
431.254, 100
431.363, 100
431.47, 100
431.58, 100
431.689, 100
431.795, 100
431.902, 100
432.008, 100
432.099, 100
432.206, 100
432.315, 100
432.421, 100
432.528, 100
432.637, 100
432.741, 100
432.845, 100
432.957, 100
433.064, 39
433.176, 12
433.282, 2
433.392, 0
433.498, 65535
433.608, 65535
433.714, 65535
433.821, 65535
433.927, 65535
434.034, 65535
434.138, 65535
434.247, 65535
434.356, 65535
434.463, 65535
434.57, 65535
434.674, 65535
434.78, 65535
434.889, 65535
434.996, 65535
435.106, 65535
435.215, 65535
435.318, 65535
435.428, 65535
435.532, 65535
435.642, 65535
435.751, 65535
435.86, 65535
435.967, 65535
436.077, 65535
436.183, 65535
436.29, 65535
436.401, 65535
436.511, 65535
436.617, 65535
436.708, 65535
436.814, 65535
436.921, 65535
437.027, 65535
437.134, 65535
437.24, 65535
437.347, 65535
437.458, 65535
437.564, 65535
437.671, 65535
437.778, 65535
437.89, 65535
437.999, 65535
438.108, 65535
438.218, 65535
438.327, 65535
438.436, 65535
438.543, 0
438.649, 19
438.756, 31
438.863, 36
438.97, 39
439.082, 42
439.191, 49
439.298, 59
439.407, 81
439.519, 95
439.628, 100
439.733, 100
439.839, 100
439.946, 100
440.055, 100
440.164, 100
440.273, 100
440.383, 100
440.492, 100
440.602, 100
440.714, 100
440.818, 100
440.929, 100
441.036, 100
441.143, 100
441.252, 100
441.361, 100
441.471, 100
441.577, 100
441.686, 100
441.796, 100
441.905, 100
442.014, 100
442.121, 100
442.23, 100
442.335, 100
442.441, 100
442.55, 100
442.659, 100
442.766, 100
442.872, 100
442.976, 100
443.086, 100
443.192, 100
443.302, 100
443.413, 100
443.523, 100
443.627, 100
443.739, 100
443.845, 100
443.952, 100
444.061, 100
444.165, 100
444.274, 100
444.384, 100
444.494, 100
444.6, 100
444.709, 100
444.816, 100
444.925, 100
445.032, 100
445.141, 100
445.251, 100
445.36, 100
445.467, 100
445.576, 100
445.686, 100
445.795, 100
445.902, 100
446.009, 100
446.115, 100
446.221, 100
446.331, 100
446.44, 100
446.546, 100
446.65, 100
446.757, 100
446.863, 100
446.97, 100
447.077, 100
447.183, 100
447.287, 100
447.397, 100
447.506, 100
447.613, 100
447.721, 100
447.828, 100
447.937, 100
448.044, 100
448.151, 100
448.26, 100
448.369, 100
448.476, 100
448.58, 100
448.692, 100
448.801, 100
448.908, 100
449.02, 100
449.126, 100
449.228, 100
449.334, 100
449.441, 100
449.547, 100
449.654, 100
449.76, 100
449.867, 100
449.976, 100
450.083, 100
450.193, 100
450.299, 100
450.408, 100
450.515, 100
450.621, 100
450.728, 100
450.84, 100
450.949, 100
451.058, 100
451.167, 100
451.277, 100
451.384, 100
451.493, 100
451.602, 100
451.709, 100
451.816, 100
451.925, 56
452.032, 17
452.138, 4
452.245, 0
452.354, 0
452.466, 65535
452.578, 65535
452.687, 65535
452.794, 65535
452.901, 65535
453.01, 65535
453.116, 65535
453.223, 65535
453.332, 65535
453.439, 65535
453.545, 65535
453.655, 65535
453.764, 65535
453.871, 65535
453.978, 65535
454.084, 65535
454.191, 65535
454.3, 65535
454.41, 65535
454.516, 65535
454.628, 65535
454.734, 65535
454.846, 65535
454.95, 65535
455.06, 65535
455.169, 65535
455.278, 65535
455.39, 65535
455.499, 65535
455.606, 65535
455.713, 65535
455.821, 65535
455.932, 65535
456.038, 65535
456.147, 65535
456.257, 65535
456.363, 65535
456.471, 65535
456.58, 0
456.689, 7
456.799, 9
456.909, 19
457.02, 28
457.129, 35
457.235, 40
457.326, 45
457.435, 73
457.541, 100
457.645, 100
457.758, 100
457.867, 100
457.976, 100
458.086, 100
458.195, 100
458.301, 100
458.408, 100
458.518, 100
458.627, 100
458.736, 100
458.843, 100
458.955, 100
459.061, 100
459.168, 100
459.275, 100
459.381, 100
459.487, 100
459.597, 100
459.703, 100
459.815, 100
459.925, 100
460.037, 100
460.144, 100
460.25, 100
460.357, 100
460.469, 100
460.578, 100
460.687, 100
460.797, 35
460.903, 10
461.013, 1
461.12, 0
461.224, 65535
461.327, 65535
461.437, 65535
461.543, 65535
461.645, 65535
461.751, 65535
461.863, 65535
461.975, 65535
462.082, 65535
462.191, 65535
462.3, 65535
462.409, 65535
462.519, 65535
462.625, 65535
462.734, 65535
462.838, 65535
462.945, 0
463.054, 9
463.158, 9
463.262, 6
463.368, 21
463.475, 40
463.585, 61
463.694, 71
463.804, 76
463.913, 94
464.023, 100
464.135, 100
464.244, 100
464.356, 100
464.466, 100
464.572, 100
464.678, 100
464.782, 100
464.891, 100
465.001, 100
465.11, 100
465.217, 100
465.326, 100
465.432, 100
465.539, 100
465.646, 100
465.752, 100
465.864, 100
465.973, 100
466.083, 100
466.192, 100
466.301, 100
466.405, 100
466.515, 100
466.621, 100
466.728, 100
466.837, 100
466.946, 100
467.056, 100
467.162, 100
467.274, 100
467.384, 100
467.49, 100
467.597, 100
467.706, 100
467.813, 100
467.92, 100
468.029, 100
468.138, 100
468.245, 100
468.351, 100
468.458, 100
468.567, 100
468.677, 100
468.786, 100
468.893, 100
468.999, 100
469.106, 100
469.212, 100
469.316, 100
469.423, 100
469.529, 100
469.638, 100
469.745, 100
469.854, 100
469.961, 100
470.067, 100
470.177, 100
470.286, 100
470.393, 100
470.502, 100
470.611, 100
470.715, 100
470.825, 100
470.936, 100
471.046, 100
471.155, 100
471.262, 100
471.368, 100
471.477, 100
471.589, 100
471.698, 100
471.789, 100
471.895, 100
472.007, 100
472.116, 100
472.226, 100
472.335, 100
472.447, 100
472.554, 100
472.663, 100
472.769, 100
472.873, 100
472.98, 100
473.089, 100
473.198, 100
473.308, 100
473.417, 100
473.527, 100
473.636, 100
473.745, 100
473.855, 100
473.961, 100
474.065, 100
474.174, 100
474.283, 100
474.385, 100
474.491, 100
474.601, 100
474.71, 100
474.817, 100
474.926, 100
475.035, 100
475.145, 100
475.254, 100
475.36, 100
475.47, 100
475.561, 100
475.667, 100
475.776, 100
475.88, 100
475.99, 100
476.098, 100
476.205, 100
476.315, 100
476.421, 100
476.531, 100
476.637, 100
476.739, 100
476.845, 100
476.952, 100
477.061, 100
477.167, 100
477.274, 100
477.386, 100
477.493, 100
477.6, 100
477.706, 100
477.815, 100
477.924, 100
478.029, 100
478.135, 100
478.242, 100
478.348, 100
478.458, 100
478.567, 100
478.673, 100
478.78, 100
478.886, 100
478.998, 100
479.111, 100
479.219, 100
479.329, 100
479.438, 100
479.548, 100
479.66, 100
479.769, 100
479.873, 100
479.979, 100
480.07, 100
480.179, 100
480.283, 100
480.389, 100
480.496, 100
480.602, 100
480.707, 100
480.813, 100
480.919, 100
481.027, 100
481.137, 100
481.244, 100
481.356, 100
481.46, 100
481.553, 100
481.664, 100
481.77, 100
481.874, 100
481.983, 100
482.093, 100
482.202, 100
482.311, 100
482.421, 100
482.53, 100
482.642, 100
482.748, 100
482.858, 100
482.965, 100
483.071, 100
483.18, 100
483.285, 100
483.394, 100
483.498, 100
483.604, 100
483.708, 100
483.812, 100
483.919, 100
484.031, 100
484.137, 100
484.244, 100
484.35, 100
484.454, 100
484.563, 100
484.668, 100
484.774, 100
484.881, 100
484.987, 100
485.097, 100
485.207, 100
485.316, 100
485.426, 100
485.532, 100
485.639, 100
485.748, 100
485.857, 100
485.967, 100
486.078, 100
486.185, 100
486.295, 100
486.409, 100
486.519, 100
486.625, 77
486.729, 23
486.835, 6
486.945, 0
487.054, 0
487.164, 65535
487.27, 65535
487.374, 65535
487.483, 65535
487.59, 65535
487.699, 65535
487.809, 65535
487.918, 65535
488.025, 65535
488.136, 65535
488.243, 65535
488.35, 65535
488.459, 65535
488.565, 65535
488.656, 65535
488.762, 65535
488.871, 65535
488.978, 65535
489.085, 65535
489.189, 65535
489.292, 65535
489.397, 65535
489.509, 65535
489.618, 65535
489.727, 65535
489.837, 65535
489.943, 65535
490.05, 65535
490.159, 65535
490.268, 65535
490.378, 65535
490.487, 65535
490.596, 65535
490.706, 65535
490.815, 65535
490.922, 65535
491.028, 65535
491.134, 65535
491.238, 65535
491.348, 65535
491.457, 65535
491.567, 13
491.679, 29
491.789, 37
491.89, 40
491.997, 44
492.103, 50
492.212, 60
492.316, 66
492.407, 71
492.515, 84
492.622, 98
492.726, 100
492.835, 100
492.942, 100
493.051, 100
493.158, 100
493.269, 100
493.376, 100
493.488, 100
493.598, 100
493.704, 100
493.808, 100
493.92, 100
494.029, 100
494.138, 100
494.248, 100
494.358, 100
494.466, 100
494.576, 100
494.685, 100
494.794, 100
494.904, 100
495.013, 100
495.123, 100
495.23, 100
495.339, 100
495.449, 100
495.558, 100
495.664, 100
495.774, 100
495.88, 100
495.987, 100
496.096, 100
496.203, 100
496.314, 100
496.424, 100
496.533, 100
496.642, 100
496.753, 100
496.864, 100
496.97, 100
497.079, 100
497.185, 100
497.295, 100
497.402, 100
497.511, 100
497.617, 100
497.726, 100
497.833, 100
497.945, 100
498.051, 100
498.158, 100
498.268, 100
498.375, 100
498.484, 100
498.588, 100
498.694, 100
498.804, 100
498.913, 100
499.02, 100
499.129, 100
499.236, 100
499.342, 100
499.449, 100
499.559, 100
499.662, 100
499.772, 100
499.876, 100
499.982, 100
500.092, 100
500.201, 100
500.308, 100
500.417, 100
500.524, 100
500.635, 100
500.745, 100
500.854, 100
500.964, 100
501.07, 100
501.174, 100
501.286, 100
501.393, 100
501.499, 100
501.606, 100
501.717, 100
501.824, 100
501.928, 100
502.04, 100
502.147, 100
502.254, 100
502.36, 100
502.466, 100
502.573, 100
502.679, 100
502.789, 100
502.895, 100
502.986, 100
503.095, 100
503.204, 100
503.311, 100
503.414, 100
503.525, 100
503.634, 100
503.743, 100
503.85, 100
503.959, 100
504.068, 100
504.178, 100
504.287, 100
504.39, 100
504.5, 100
504.609, 100
504.716, 100
504.823, 100
504.932, 100
505.035, 100
505.142, 100
505.249, 100
505.359, 100
505.465, 99
505.572, 94
505.681, 90
505.785, 81
505.894, 61
506.001, 46
506.11, 48
506.217, 52
506.323, 61
506.43, 67
506.536, 69
506.646, 76
506.752, 85
506.859, 89
506.971, 81
507.08, 28
507.19, 8
507.296, 1
507.4, 0
507.504, 65535
507.611, 65535
507.719, 65535
507.826, 65535
507.936, 65535
508.047, 65535
508.157, 65535
508.268, 65535
508.371, 65535
508.48, 65535
508.587, 65535
508.694, 65535
508.803, 65535
508.915, 65535
509.021, 65535
509.128, 65535
509.235, 65535
509.341, 65535
509.453, 65535
509.562, 65535
509.672, 65535
509.781, 65535
509.885, 65535
509.994, 65535
510.1, 65535
510.204, 65535
510.316, 65535
510.423, 65535
510.535, 65535
510.641, 65535
510.751, 65535
510.86, 65535
510.951, 65535
511.057, 65535
511.164, 65535
511.27, 65535
511.361, 65535
511.467, 65535
511.576, 65535
511.683, 65535
511.792, 65535
511.883, 65535
511.989, 15
512.099, 22
512.208, 30
512.318, 34
512.427, 42
512.533, 68
512.64, 92
512.744, 100
512.85, 100
512.958, 100
513.064, 100
513.173, 100
513.277, 100
513.384, 100
513.495, 100
513.602, 100
513.711, 100
513.818, 100
513.927, 100
514.037, 100
514.143, 100
514.253, 100
514.359, 100
514.466, 100
514.575, 100
514.685, 100
514.791, 100
514.9, 100
515.012, 100
515.122, 100
515.228, 100
515.34, 100
515.449, 100
515.554, 100
515.665, 100
515.775, 100
515.884, 100
515.991, 100
516.098, 100
516.204, 100
516.314, 100
516.423, 100
516.533, 100
516.643, 100
516.749, 100
516.858, 100
516.965, 100
517.072, 100
517.183, 100
517.293, 100
517.402, 100
517.511, 100
517.618, 100
517.724, 100
517.829, 100
517.938, 100
518.044, 100
518.154, 100
518.26, 100
518.37, 100
518.474, 100
518.578, 100
518.688, 100
518.794, 100
518.904, 100
519.01, 100
519.123, 100
519.229, 100
519.336, 100
519.442, 100
519.554, 100
519.666, 100
519.77, 100
519.88, 100
519.986, 100
520.093, 100
520.202, 100
520.311, 100
520.421, 100
520.527, 100
520.634, 100
520.741, 100
520.852, 100
520.962, 100
521.071, 100
521.18, 100
521.29, 100
521.399, 100
521.506, 100
521.615, 100
521.725, 100
521.831, 100
521.938, 100
522.047, 100
522.156, 100
522.265, 100
522.372, 100
522.479, 34
522.583, 11
522.689, 2
522.796, 0
522.907, 65535
523.014, 65535
523.126, 65535
523.233, 65535
523.339, 65535
523.446, 65535
523.553, 65535
523.662, 65535
523.769, 65535
523.873, 65535
523.982, 65535
524.086, 65535
524.192, 65535
524.302, 65535
524.406, 65535
524.515, 65535
524.624, 65535
524.734, 65535
524.843, 65535
524.95, 65535
525.059, 65535
525.165, 65535
525.269, 65535
525.377, 65535
525.483, 7
525.59, 9
525.696, 8
525.806, 10
525.912, 10
526.024, 9
526.133, 15
526.243, 30
526.352, 41
526.461, 43
526.573, 47
526.68, 57
526.789, 65
526.896, 71
527.002, 80
527.111, 93
527.218, 100
527.33, 100
527.439, 100
527.549, 100
527.659, 100
527.765, 100
527.871, 100
527.981, 100
528.087, 100
528.197, 100
528.289, 100
528.396, 100
528.505, 100
528.613, 100
528.719, 100
528.825, 100
528.932, 100
529.039, 100
529.145, 100
529.254, 100
529.345, 100
529.451, 100
529.561, 100
529.672, 100
529.778, 100
529.885, 100
529.991, 100
530.098, 100
530.205, 100
530.308, 100
530.415, 100
530.524, 100
530.631, 100
530.737, 100
530.846, 100
530.95, 100
531.057, 100
531.164, 100
531.274, 100
531.378, 100
531.485, 100
531.593, 100
531.701, 100
531.81, 100
531.916, 100
532.025, 100
532.132, 100
532.241, 100
532.351, 100
532.457, 100
532.548, 100
532.654, 100
532.761, 100
532.867, 100
532.971, 100
533.077, 100
533.186, 100
533.296, 100
533.402, 100
533.506, 100
533.613, 100
533.719, 100
533.829, 100
533.935, 100
534.044, 100
534.154, 100
534.26, 100
534.367, 100
534.473, 100
534.583, 100
534.689, 100
534.796, 100
534.905, 100
535.012, 100
535.121, 100
535.228, 100
535.337, 100
535.428, 100
535.534, 100
535.643, 100
535.75, 100
535.859, 100
535.966, 100
536.075, 100
536.185, 100
536.289, 100
536.395, 100
536.502, 100
536.611, 100
536.715, 100
536.828, 100
536.937, 100
537.046, 100
537.156, 100
537.262, 100
537.374, 100
537.483, 100
537.593, 100
537.702, 100
537.811, 100
537.92, 100
538.03, 100
538.139, 100
538.248, 100
538.359, 100
538.466, 100
538.575, 100
538.681, 100
538.788, 100
538.895, 100
539.002, 100
539.111, 100
539.217, 100
539.324, 100
539.428, 100
539.54, 100
539.646, 100
539.753, 100
539.86, 100
539.969, 100
540.077, 100
540.184, 100
540.29, 100
540.397, 100
540.503, 100
540.61, 100
540.716, 100
540.826, 100
540.932, 100
541.023, 100
541.133, 100
541.243, 100
541.352, 100
541.462, 100
541.571, 100
541.675, 100
541.781, 100
541.891, 100
541.998, 100
542.104, 100
542.21, 100
542.321, 100
542.43, 100
542.539, 100
542.648, 100
542.755, 100
542.864, 100
542.974, 100
543.08, 100
543.187, 100
543.296, 100
543.4, 100
543.507, 100
543.613, 100
543.72, 100
543.827, 100
543.936, 100
544.045, 100
544.149, 100
544.256, 100
544.362, 100
544.468, 100
544.578, 100
544.685, 100
544.797, 100
544.904, 100
545.016, 100
545.122, 100
545.228, 100
545.332, 100
545.439, 100
545.548, 100
545.652, 100
545.761, 100
545.868, 100
545.977, 100
546.084, 100
546.188, 100
546.294, 100
546.404, 100
546.511, 100
546.62, 100
546.729, 100
546.836, 100
546.94, 100
547.049, 100
547.159, 100
547.265, 100
547.372, 100
547.481, 100
547.59, 100
547.697, 100
547.801, 100
547.913, 100
548.02, 100
548.126, 100
548.235, 100
548.345, 100
548.449, 100
548.558, 100
548.667, 100
548.779, 100
548.889, 100
549.001, 100
549.107, 100
549.214, 100
549.321, 100
549.427, 100
549.533, 100
549.64, 100
549.747, 100
549.858, 100
549.965, 100
550.071, 100
550.181, 100
550.29, 100
550.397, 100
550.503, 100
550.613, 100
550.719, 100
550.823, 100
550.927, 100
551.036, 100
551.145, 100
551.25, 100
551.356, 100
551.466, 100
551.575, 100
551.682, 100
551.791, 100
551.9, 100
552.009, 100
552.116, 100
552.225, 100
552.334, 100
552.444, 100
552.551, 100
552.657, 93
552.766, 35
552.873, 10
552.985, 1
553.092, 0
553.201, 65535
553.311, 65535
553.42, 65535
553.532, 65535
553.642, 65535
553.748, 65535
553.855, 65535
553.964, 65535
554.074, 65535
554.183, 65535
554.29, 65535
554.396, 65535
554.503, 65535
554.612, 65535
554.722, 65535
554.831, 65535
554.937, 65535
555.041, 65535
555.151, 65535
555.257, 65535
555.361, 65535
555.465, 65535
555.572, 65535
555.681, 65535
555.787, 65535
555.894, 65535
556.001, 65535
556.112, 65535
556.221, 65535
556.331, 65535
556.438, 65535
556.552, 65535
556.659, 65535
556.768, 65535
556.874, 65535
556.965, 65535
557.072, 65535
557.181, 65535
557.288, 65535
557.394, 65535
557.506, 65535
557.615, 65535
557.725, 65535
557.831, 65535
557.941, 65535
558.048, 65535
558.154, 65535
558.266, 65535
558.375, 65535
558.485, 65535
558.595, 65535
558.701, 10
558.807, 18
558.911, 21
559.018, 25
559.127, 33
559.236, 42
559.343, 49
559.452, 63
559.562, 72
559.668, 85
559.772, 93
559.879, 94
559.985, 96
560.092, 98
560.196, 99
560.302, 99
560.412, 100
560.518, 100
560.628, 100
560.734, 100
560.841, 100
560.951, 100
561.058, 100
561.165, 100
561.273, 100
561.377, 100
561.486, 100
561.596, 100
561.705, 100
561.814, 100
561.921, 100
562.027, 100
562.136, 100
562.243, 100
562.35, 100
562.459, 100
562.565, 100
562.672, 100
562.779, 100
562.885, 100
562.989, 100
563.095, 100
563.202, 100
563.309, 100
563.415, 100
563.522, 100
563.631, 100
563.738, 100
563.85, 100
563.959, 100
564.071, 100
564.18, 100
564.29, 100
564.399, 100
564.509, 100
564.615, 100
564.722, 100
564.829, 100
564.936, 100
565.045, 100
565.151, 100
565.258, 100
565.368, 100
565.477, 100
565.587, 100
565.696, 100
565.806, 100
565.915, 100
566.024, 100
566.13, 100
566.24, 100
566.347, 100
566.456, 100
566.563, 100
566.67, 100
566.779, 100
566.885, 100
566.992, 100
567.104, 100
567.21, 100
567.319, 100
567.429, 100
567.536, 100
567.648, 100
567.758, 100
567.867, 100
567.973, 100
568.077, 100
568.181, 100
568.287, 100
568.397, 100
568.506, 100
568.616, 100
568.725, 100
568.834, 100
568.943, 100
569.053, 100
569.162, 100
569.271, 100
569.381, 100
569.488, 100
569.599, 100
569.709, 100
569.818, 100
569.924, 100
570.034, 100
570.146, 100
570.252, 100
570.357, 100
570.468, 100
570.578, 100
570.687, 100
570.796, 100
570.908, 100
571.015, 100
571.124, 100
571.231, 100
571.337, 100
571.446, 100
571.553, 100
571.665, 100
571.774, 100
571.881, 100
571.987, 100
572.097, 100
572.206, 100
572.313, 100
572.422, 100
572.534, 100
572.64, 100
572.747, 100
572.853, 90
572.96, 28
573.067, 8
573.174, 1
573.283, 0
573.392, 65535
573.502, 65535
573.611, 65535
573.72, 65535
573.827, 65535
573.936, 65535
574.043, 65535
574.149, 65535
574.24, 65535
574.349, 65535
574.458, 65535
574.568, 65535
574.677, 65535
574.786, 65535
574.894, 65535
575, 65535
575.106, 65535
575.213, 65535
575.323, 65535
575.432, 65535
575.541, 65535
575.651, 65535
575.757, 65535
575.864, 65535
575.971, 65535
576.077, 65535
576.182, 65535
576.291, 65535
576.401, 65535
576.504, 65535
576.611, 65535
576.72, 65535
576.829, 65535
576.936, 65535
577.046, 65535
577.155, 65535
577.261, 65535
577.352, 65535
577.461, 65535
577.565, 65535
577.671, 65535
577.781, 0
577.89, 12
577.997, 23
578.103, 33
578.213, 46
578.324, 73
578.431, 100
578.535, 100
578.641, 100
578.748, 100
578.855, 100
578.961, 100
579.071, 100
579.177, 100
579.286, 100
579.396, 100
579.505, 100
579.611, 100
579.702, 100
579.811, 100
579.918, 100
580.027, 100
580.131, 100
580.243, 100
580.354, 100
580.464, 100
580.576, 100
580.685, 100
580.794, 100
580.901, 100
581.01, 100
581.114, 100
581.205, 100
581.314, 98
581.423, 35
581.533, 10
581.64, 1
581.751, 0
581.861, 65535
581.971, 65535
582.077, 65535
582.183, 65535
582.293, 65535
582.402, 65535
582.509, 65535
582.618, 65535
582.724, 65535
582.831, 65535
582.941, 65535
583.05, 65535
583.159, 65535
583.263, 65535
583.373, 65535
583.484, 65535
583.594, 65535
583.704, 65535
583.813, 65535
583.917, 65535
584.023, 10
584.13, 19
584.237, 29
584.343, 39
584.45, 51
584.556, 64
584.667, 75
584.776, 87
584.885, 99
584.994, 100
585.103, 100
585.213, 100
585.32, 100
585.426, 100
585.536, 100
585.643, 100
585.753, 100
585.861, 100
585.952, 100
586.061, 100
586.152, 100
586.261, 100
586.367, 100
586.474, 100
586.575, 100
586.687, 100
586.796, 100
586.9, 100
587.009, 100
587.116, 100
587.22, 100
587.329, 100
587.436, 100
587.542, 100
587.65, 100
587.761, 100
587.868, 100
587.974, 100
588.078, 100
588.185, 100
588.291, 100
588.402, 100
588.511, 100
588.621, 100
588.729, 100
588.82, 100
588.929, 100
589.036, 100
589.145, 100
589.252, 100
589.361, 100
589.473, 100
589.582, 100
589.689, 100
589.795, 100
589.904, 100
590.009, 100
590.118, 100
590.227, 100
590.334, 100
590.437, 100
590.544, 100
590.657, 100
590.766, 100
590.873, 100
590.98, 100
591.086, 100
591.198, 100
591.307, 100
591.414, 100
591.523, 100
591.63, 100
591.736, 100
591.844, 100
591.953, 100
592.06, 100
592.17, 100
592.279, 100
592.388, 100
592.492, 100
592.598, 100
592.705, 100
592.809, 100
592.918, 100
593.027, 100
593.137, 100
593.248, 100
593.355, 100
593.464, 100
593.571, 100
593.675, 100
593.784, 100
593.896, 100
594.003, 100
594.11, 100
594.222, 100
594.333, 100
594.443, 100
594.549, 100
594.658, 100
594.765, 100
594.872, 100
594.976, 100
595.088, 100
595.197, 100
595.307, 100
595.416, 100
595.52, 100
595.626, 100
595.736, 100
595.842, 100
595.952, 100
596.058, 100
596.168, 100
596.277, 100
596.386, 100
596.495, 100
596.605, 100
596.712, 100
596.821, 100
596.93, 100
597.04, 100
597.147, 100
597.253, 100
597.363, 100
597.475, 100
597.584, 100
597.696, 100
597.805, 100
597.914, 100
598.024, 100
598.133, 100
598.242, 100
598.349, 100
598.461, 100
598.568, 100
598.677, 100
598.784, 100
598.893, 100
599.002, 100
599.106, 100
599.213, 100
599.319, 100
599.429, 100
599.535, 100
599.639, 100
599.745, 100
599.852, 100
599.959, 100
600.066, 100
600.172, 100
600.278, 100
600.382, 100
600.494, 100
600.603, 100
600.713, 100
600.819, 100
600.929, 100
601.036, 100
601.145, 100
601.252, 100
601.356, 100
601.468, 100
601.574, 100
601.684, 100
601.796, 100
601.905, 100
602.014, 100
602.124, 100
602.231, 100
602.342, 100
602.451, 100
602.561, 100
602.668, 100
602.774, 100
602.883, 100
602.993, 100
603.097, 100
603.206, 100
603.316, 100
603.422, 100
603.532, 100
603.641, 100
603.747, 100
603.854, 100
603.961, 100
604.067, 100
604.179, 100
604.291, 100
604.403, 100
604.512, 100
604.619, 100
604.73, 100
604.821, 100
604.93, 100
605.037, 100
605.146, 100
605.255, 100
605.362, 100
605.469, 100
605.578, 100
605.684, 100
605.794, 100
605.897, 100
606.007, 100
606.116, 100
606.228, 100
606.334, 100
606.436, 100
606.542, 100
606.633, 100
606.745, 100
606.855, 100
606.967, 100
607.073, 100
607.183, 100
607.295, 100
607.405, 100
607.514, 100
607.621, 100
607.73, 100
607.836, 100
607.946, 96
608.052, 36
608.159, 11
608.269, 2
608.378, 0
608.487, 65535
608.597, 65535
608.706, 65535
608.815, 65535
608.922, 65535
609.034, 65535
609.141, 65535
609.247, 65535
609.356, 65535
609.466, 65535
609.575, 65535
609.684, 65535
609.795, 65535
609.901, 65535
610.01, 65535
610.117, 65535
610.226, 65535
610.336, 65535
610.442, 65535
610.533, 65535
610.639, 65535
610.746, 65535
610.856, 65535
610.965, 65535
611.071, 65535
611.175, 65535
611.282, 65535
611.388, 65535
611.495, 65535
611.602, 65535
611.714, 65535
611.823, 65535
611.932, 65535
612.039, 65535
612.143, 65535
612.247, 65535
612.353, 65535
612.46, 65535
612.571, 65535
612.678, 65535
612.785, 65535
612.894, 65535
613.003, 65535
613.112, 65535
613.22, 65535
613.331, 65535
613.437, 65535
613.544, 65535
613.648, 65535
613.757, 65535
613.864, 65535
613.971, 65535
614.077, 65535
614.184, 65535
614.294, 65535
614.406, 65535
614.516, 65535
614.625, 65535
614.735, 65535
614.847, 65535
614.953, 21
615.065, 34
615.175, 39
615.284, 40
615.391, 37
615.498, 32
615.607, 26
615.713, 22
615.823, 21
615.929, 24
616.038, 31
616.148, 36
616.259, 41
616.35, 48
616.459, 57
616.566, 61
616.677, 63
616.789, 63
616.896, 64
617.005, 64
617.114, 65
617.221, 67
617.331, 73
617.437, 77
617.547, 77
617.653, 76
617.763, 76
617.869, 75
617.976, 75
618.083, 75
618.192, 74
618.298, 74
618.389, 73
618.493, 72
618.599, 71
618.706, 69
618.815, 68
618.922, 67
619.031, 68
619.141, 70
619.252, 71
619.362, 73
619.471, 73
619.581, 74
619.69, 74
619.8, 74
619.906, 75
620.015, 75
620.119, 76
620.226, 76
620.332, 77
620.441, 77
620.548, 75
620.657, 74
620.764, 73
620.876, 72
620.988, 71
621.095, 70
621.204, 70
621.314, 70
621.424, 69
621.533, 68
621.642, 67
621.752, 68
621.867, 68
621.971, 68
622.077, 68
622.184, 68
622.293, 67
622.397, 65
622.501, 63
622.605, 62
622.711, 62
622.818, 61
622.927, 59
623.031, 54
623.14, 50
623.247, 48
623.356, 47
623.463, 47
623.569, 46
623.676, 44
623.78, 43
623.887, 42
623.996, 42
624.108, 42
624.212, 41
624.324, 40
624.431, 39
624.535, 39
624.646, 38
624.75, 38
624.856, 38
624.967, 38
625.074, 38
625.18, 38
625.29, 38
625.4, 38
625.506, 38
625.618, 36
625.724, 35
625.829, 34
625.94, 34
626.049, 34
626.156, 34
626.247, 34
626.353, 36
626.462, 42
626.572, 50
626.678, 56
626.785, 60
626.891, 63
626.998, 64
627.11, 66
627.216, 67
627.323, 69
627.432, 73
627.539, 77
627.648, 81
627.752, 84
627.861, 88
627.952, 91
628.058, 99
628.165, 100
628.274, 100
628.384, 100
628.49, 100
628.596, 100
628.706, 100
628.812, 100
628.925, 100
629.034, 100
629.143, 100
629.249, 86
629.359, 27
629.462, 8
629.567, 1
629.679, 0
629.788, 65535
629.9, 0
630.012, 12
